fecha,ticket,descripcion,articulo,cantidad,precio,total,margen
8/7/2025 16:55,25990088,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
8/7/2025 16:55,25990088,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
8/7/2025 16:59,25990089,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
8/7/2025 16:59,25990089,CERVEZA TOP BEER LATA 33CL 4.5º                   ,030666,6.0,0.4,2.4,18.325000000000188
8/7/2025 17:02,25990090,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
8/7/2025 17:08,25990091,MELON BOLLO E/K                                   ,047594,1.0,2.0,2.0,-17.00000000000019
8/7/2025 17:08,25990091,VARIOS                                            ,[01],1.0,5.4,5.4,25.037037037037045
8/7/2025 17:08,25990091,POWERADE B.ORANGE 50CL                            ,030608,1.0,1.45,1.45,15.717241379310597
8/7/2025 17:08,25990091,POWERADE B.ORANGE 50CL                            ,030608,1.0,1.45,1.45,15.717241379310597
8/7/2025 17:09,25990092,VARIOS                                            ,[01],1.0,1.0,1.0,25.199999999999985
8/7/2025 17:12,25990093,HELADO GOURMET ,047827,1.0,1.89,1.89,25.50264550264558
8/7/2025 17:12,#PARAMERR#,HELADO GOURMET MINI-CONO 12U                      ,033549,1.0,3.05,3.05,20.655737704917943
8/7/2025 17:12,#PARAMERR#,* HELADO GOURMET MINI-SANDW.324G ,047832,1.0,2.49,2.49,21.36546184738944
8/7/2025 17:35,25990094,COCACOLA LATA 33CL                                ,030458,1.0,0.92,0.92,21.086956521739168
8/7/2025 17:35,25990094,VARIOS                                            ,[01],1.0,0.0,0.0,
8/7/2025 17:35,25990094,VARIOS                                            ,[01],1.0,0.7,0.7,24.57142857142853
8/7/2025 17:38,25990095,AGUA SOLAN DE CABRAS 33CL                         ,030017,1.0,0.65,0.65,28.92307692307694
8/7/2025 17:40,25990096,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
8/7/2025 17:40,25990096,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
8/7/2025 17:40,25990096,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
8/7/2025 17:40,25990096,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
8/7/2025 17:48,25990097,HUEVO L 63-73G 12 U.                              ,090041,1.0,2.95,2.95,17.152542372881303
8/7/2025 17:59,25990098,AGUA SOLAN DE CABRAS PET 50CL                     ,030840,1.0,0.8,0.8,22.99999999999996
8/7/2025 18:15,25990099,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
8/7/2025 18:24,25990100,"CUCHARAS 20 UN  16,5CM                            ",601123,1.0,1.0,1.0,64.91000000000004
8/7/2025 18:24,#PARAMERR#,PLATO 17CM 15UN                                   ,601131,1.0,1.2,1.2,25.383333333333365
8/7/2025 18:24,#PARAMERR#,HELADO GOURMET TARTA NATA ,048315,1.0,2.39,2.39,16.23430962343086
8/7/2025 18:28,25990101,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
8/7/2025 18:33,25990102,AGUA SOLAN DE CABRAS PET 50CL                     ,030840,1.0,0.8,0.8,22.99999999999996
8/7/2025 18:48,25990103,BOLSA SUMA 70% 42X53 G/200                        ,212913,1.0,0.1,0.1,39.50000000000003
8/7/2025 18:48,25990103,JABON MICADERM MANOS ,221318,1.0,1.2,1.2,33.45000000000002
8/7/2025 18:48,25990103,"AGUA IDONIA MINER.MUY DEBIL 1,5L                  ",098150,1.0,0.55,0.55,26.0
8/7/2025 18:48,25990103,"AGUA IDONIA MINER.MUY DEBIL 1,5L                  ",098150,1.0,0.55,0.55,26.0
8/7/2025 18:48,25990104,SNACK KINDER BUENO WHITE 43G 2U                   ,007192,1.0,1.25,1.25,38.4000000000002
8/7/2025 18:54,25990105,HOJA PLATANO GOYA CONG.500G                       ,213986,1.0,3.0,3.0,40.71999999999992
8/7/2025 18:54,25990105,MAIZ GOURMET DULCE 285G                           ,009258,1.0,1.35,1.35,29.111111111111263
8/7/2025 18:54,25990105,BOLSA SUMA 70% 42X53 G/200                        ,212913,1.0,0.1,0.1,39.50000000000003
8/7/2025 18:55,25990106,COMPRESA AUSONIA ALAS NOCHE 9U                    ,077703,1.0,1.96,1.96,18.28571428571408
8/7/2025 18:55,25990106,BATIDO GOURMET CACAO 200ML P-6                    ,053072,1.0,1.75,1.75,11.999999999999952
8/7/2025 18:56,25990107,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
8/7/2025 18:56,#PARAMERR#,HARIBO FAVORITOS PICA 90GR                        ,600826,1.0,1.1,1.1,44.99999999999999
8/7/2025 18:58,25990108,"COCTEL F.RAVICH QUESO 110G 1,20E                  ",217705,1.0,1.2,1.2,31.92833333333327
8/7/2025 18:58,25990108,FANTA NARAN.ZERO LATA 33CL                        ,006257,1.0,0.8,0.8,21.349999999999948
8/7/2025 19:12,25990109,AGUA SOLAN DE CABRAS PET 50CL                     ,030840,1.0,0.8,0.8,22.99999999999996
8/7/2025 19:25,25990110,GAZPACHO RIKISSIMO 1L                             ,219510,1.0,1.69,1.69,-10.650887573964235
8/7/2025 19:25,25990110,FANTA NARAN.LATA 33CL                             ,030419,1.0,0.8,0.8,21.349999999999948
8/7/2025 19:42,25990111,BOLSA SUMA 70% 42X53 G/200                        ,212913,1.0,0.1,0.1,39.50000000000003
8/7/2025 19:42,25990111,"PATATA F.RAVICH LIG.85G 1,50E                     ",217996,1.0,1.5,1.5,26.24133333333313
8/7/2025 19:42,25990111,SNACK FRITOS BBQ 130G                             ,219420,1.0,1.89,1.89,27.83068783068791
8/7/2025 19:42,25990111,BOCAFRIT F.RAVICH 65G 12U                         ,034183,1.0,1.5,1.5,29.68799999999981
8/7/2025 19:42,25990111,SNACK CHEETOS PANDILLA 75G                        ,219411,1.0,1.89,1.89,27.83068783068791
8/7/2025 19:42,25990111,ARROZ BRILLANTE INTEG.125G 2U                     ,033061,1.0,1.37,1.37,21.31386861313898
8/7/2025 19:49,25990112,CERVEZA MAHOU CLAS.1L 4.8º                        ,030176,1.0,1.85,1.85,17.589189189189153
8/7/2025 20:05,25990113,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
8/7/2025 20:14,25990114,BOLSA SUMA 70% 42X53 G/200                        ,212913,1.0,0.1,0.1,39.50000000000003
8/7/2025 20:14,#PARAMERR#,LECHE GOURMET S/LACT.DESNAT.1L                    ,217889,1.0,1.01,1.01,5.267326732673252
8/7/2025 20:14,#PARAMERR#,LECHE GOURMET S/LACT.DESNAT.1L                    ,217889,1.0,1.01,1.01,5.267326732673252
8/7/2025 20:14,#PARAMERR#,GALL.GOURMET MARIA 200G P-4                       ,041928,1.0,1.59,1.59,16.98113207547196
8/7/2025 20:14,#PARAMERR#,GOMINOLA HARIBO FRESAS CON NATA ,600644,1.0,1.1,1.1,44.99999999999999
8/7/2025 20:14,#PARAMERR#,LACASITOS TUBO 20G                                ,601109,1.0,1.5,1.5,22.266666666666453
8/7/2025 20:15,25990115,CHAMPU H&S CLASSIC 235ML+15ML                     ,012191,1.0,3.25,3.25,8.784615384615368
8/7/2025 20:15,25990116,AQUARIUS LATA 33CL                                ,030506,1.0,0.95,0.95,15.936842105263182
8/7/2025 20:17,25990117,SNACK KINDER BUENO 43G 2U                         ,039719,1.0,1.25,1.25,38.4000000000002
8/7/2025 20:17,25990117,SNACK KINDER BUENO 43G 2U                         ,039719,1.0,1.25,1.25,38.4000000000002
8/7/2025 20:17,25990117,AGUA SOLAN DE CABRAS PET 50CL                     ,030840,1.0,0.8,0.8,22.99999999999996
8/7/2025 20:17,25990117,AGUA SOLAN DE CABRAS PET 50CL                     ,030840,1.0,0.8,0.8,22.99999999999996
8/7/2025 20:20,25990118,BOLSA SUMA 70% 42X53 G/200                        ,212913,1.0,0.1,0.1,39.50000000000003
8/7/2025 20:20,25990118,LACA NELLY FUERTE 400ML                           ,037377,1.0,2.99,2.99,21.896321070234144
8/7/2025 20:21,25990119,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
8/7/2025 20:21,25990119,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
8/7/2025 20:21,25990119,FANTA NARAN.LATA 33CL                             ,030419,1.0,0.8,0.8,21.349999999999948
8/7/2025 20:21,25990119,AQUARIUS NARAN.LATA 33CL                          ,030577,1.0,0.95,0.95,15.936842105263182
8/7/2025 20:22,25990120,BOLSA SUMA 70% 42X53 G/200                        ,212913,1.0,0.1,0.1,39.50000000000003
8/7/2025 20:22,25990120,CERVEZA TOP BEER LATA 33CL 4.5º                   ,030666,1.0,0.4,0.4,18.324999999999942
8/7/2025 20:22,#PARAMERR#,CERVEZA TOP BEER LATA 33CL 4.5º                   ,030666,1.0,0.4,0.4,18.324999999999942
8/7/2025 20:22,#PARAMERR#,* REFRESCO GOURMET LIMON 2L                       ,030522,1.0,0.79,0.79,5.037974683544295
8/7/2025 20:22,#PARAMERR#,ARENA MIC&FRIENDS PERF.5K                         ,055397,1.0,2.99,2.99,47.79598662207359
8/7/2025 20:28,25990121,"AGUA FONT VELLA PET 1,5L                          ",030110,6.0,0.75,4.5,28.133333333333315
8/7/2025 20:28,25990121,CERVEZA MAHOU CLAS.1L 4.8º                        ,030176,1.0,1.85,1.85,17.589189189189153
8/7/2025 20:28,25990121,CERVEZA MAHOU CLAS.1L 4.8º                        ,030176,1.0,1.85,1.85,17.589189189189153
8/7/2025 20:29,25990122,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
8/7/2025 20:38,25990123,CERVEZA TOP BEER 1L 4.5º                          ,030667,1.0,1.15,1.15,8.460869565217408
8/7/2025 20:38,25990123,CERVEZA TOP BEER 1L 4.5º                          ,030667,1.0,1.15,1.15,8.460869565217408
8/7/2025 20:38,25990123,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
8/7/2025 20:45,25990124,HIELO CUBITOS BOLSA 2K                            ,600001,1.0,1.0,1.0,28.499999999999982
8/7/2025 20:45,25990124,TONICA SCHWEPPES LATA 33CL                        ,030446,1.0,0.85,0.85,17.43529411764704
8/7/2025 20:45,25990124,"GASEOSA GOURMET 1,5L                              ",030520,1.0,0.55,0.55,18.60000000000008
8/7/2025 20:47,25990125,CERVEZA MAHOU CLAS.LATA 50CL                      ,030175,1.0,1.15,1.15,27.40000000000002
8/7/2025 20:47,25990125,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
8/7/2025 20:47,25990126,HIELO CUBITOS BOLSA 2K                            ,600001,1.0,1.0,1.0,28.499999999999982
8/7/2025 20:49,#PARAMERR#,ACEITUNA GOURMET MANZANI.250G                     ,013158,1.0,1.65,1.65,18.000000000000004
8/7/2025 20:57,25990128,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
9/7/2025 09:28,259A0001,"CERVEZA TOP BEER 0,0 LATA 33CL                    ",030668,3.0,0.45,1.35,30.088888888888693
9/7/2025 09:28,259A0001,SARDINA ORBE ACEITE RR-87G                        ,056531,1.0,1.31,1.31,25.26717557251903
9/7/2025 09:28,259A0001,AGUJA ORBE ACEITE RR-87G                          ,056549,1.0,2.49,2.49,31.967871485943668
9/7/2025 09:28,259A0001,BOLSA SUMA 70% 42X53 G/200                        ,212913,1.0,0.1,0.1,39.50000000000003
9/7/2025 09:30,259A0002,BARRA CAMPESINA                                   ,600440,1.0,0.7,0.7,37.1428571428571
9/7/2025 09:36,259A0003,VASO TRASN DESECH 200CC/ 50U                      ,601119,1.0,1.0,1.0,24.980000000000043
9/7/2025 09:36,259A0003,CAFE KAIKU LATTE MACCHIATO 230ML                  ,037321,1.0,1.85,1.85,31.02702702702696
9/7/2025 09:36,259A0003,VARIOS                                            ,[01],1.0,0.8,0.8,24.37499999999996
9/7/2025 09:38,259A0004,CERVEZA MAHOU S/ALC.25CL P-6                      ,030215,1.0,3.3,3.3,11.266666666666763
9/7/2025 09:38,259A0004,HARINA GOURMET USO COMUN 1K                       ,045403,1.0,0.8,0.8,15.499999999999975
9/7/2025 09:38,259A0004,HARINA GOURMET USO COMUN 1K                       ,045403,1.0,0.8,0.8,15.499999999999975
9/7/2025 09:50,259A0005,VARIOS                                            ,[01],1.0,0.8,0.8,24.37499999999996
9/7/2025 09:50,#PARAMERR#,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 09:50,#PARAMERR#,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 09:57,259A0007,VINO D.SIMON BCO.BRICK 1L 11º                     ,025021,1.0,1.68,1.68,17.172619047619307
9/7/2025 09:57,259A0007,CEBOLLA ROJA E/K                                  ,600783,1.0,1.65,1.65,36.969696969696905
9/7/2025 10:06,259A0008,AGUA GOURMET MINERAL 50CL                         ,024975,1.0,0.35,0.35,33.99999999999997
9/7/2025 10:06,259A0008,AGUA GOURMET MINERAL 50CL                         ,024975,1.0,0.35,0.35,33.99999999999997
9/7/2025 10:06,259A0008,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
9/7/2025 10:06,259A0008,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
9/7/2025 10:06,259A0009,AGUA GOURMET MINERAL 50CL                         ,024975,4.0,0.35,1.4,33.999999999999865
9/7/2025 10:08,259A0010,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 10:09,259A0011,MAYONESA GOURMET 450ML                            ,008880,1.0,1.65,1.65,22.66666666666667
9/7/2025 10:09,259A0011,MAYONESA GOURMET 450ML                            ,008880,1.0,1.65,1.65,22.66666666666667
9/7/2025 10:13,259A0012,AREPA GOYA MAIZ BNC. 450G                         ,213985,1.0,2.5,2.5,27.399999999999917
9/7/2025 10:13,259A0012,AGUA SOLAN DE CABRAS 33CL                         ,030017,1.0,0.65,0.65,28.92307692307694
9/7/2025 10:13,#PARAMERR#,BEBIDA GOURMET SOJA CALCIO 1L                     ,8000731,1.0,0.9,0.9,20.555555555555536
9/7/2025 10:13,#PARAMERR#,PAN OROWEAT 12 CEREA.550G                         ,058285,1.0,3.25,3.25,21.43040000000001
9/7/2025 10:14,259A0014,BARRA CAMPESINA                                   ,600440,1.0,0.7,0.7,37.1428571428571
9/7/2025 10:20,259A0015,PAN GOURMET RALL.500G                             ,034541,1.0,1.1,1.1,32.87272727272742
9/7/2025 10:20,259A0015,SALSA FINA LIGERESA BOCABAJO ,008936,1.0,2.85,2.85,15.473684210526288
9/7/2025 10:26,259A0016,HELADO GOURMET MINI BOMBON ,047849,1.0,3.55,3.55,31.830985915493017
9/7/2025 10:26,259A0016,VINO D.SIMON TTO.BRICK 1L 12.5º                   ,025258,1.0,1.65,1.65,15.666666666666448
9/7/2025 10:26,259A0016,* REFRESCO GOURMET COLA 2L                        ,030523,1.0,0.79,0.79,12.696202531645568
9/7/2025 10:32,259A0017,BARRA CAMPESINA                                   ,600440,1.0,0.7,0.7,37.1428571428571
9/7/2025 10:49,259A0018,HELADO GOURMET BOMBON ,221901,1.0,2.5,2.5,25.639999999999908
9/7/2025 10:49,259A0018,HELADO GOURMET BOMBON ,221900,1.0,2.5,2.5,25.639999999999908
9/7/2025 10:49,259A0018,BOLSA SUMA 70% 42X53 G/200                        ,212913,1.0,0.1,0.1,39.50000000000003
9/7/2025 10:49,259A0018,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 10:49,259A0019,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 10:50,#PARAMERR#,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 10:54,259A0021,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 10:54,259A0021,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 10:58,259A0022,COCACOLA ZERO PET 50CL                            ,037114,1.0,1.5,1.5,14.493333333333103
9/7/2025 11:00,259A0023,BAGUETTE SEMILLA                                  ,600061,1.0,0.9,0.9,26.666666666666654
9/7/2025 11:00,259A0023,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 11:02,259A0024,VARIOS                                            ,[01],1.0,1.1,1.1,25.0
9/7/2025 11:02,259A0024,ATUN GOURMET CL.A.OLIVA 52GX3U                    ,205543,1.0,3.18,3.18,19.40251572327042
9/7/2025 11:02,259A0024,LACASITOS TUBO 20G                                ,601109,1.0,1.5,1.5,22.266666666666453
9/7/2025 11:02,259A0024,DONUTS GLACE HOGAR 208G P-4                       ,053387,1.0,2.85,2.85,15.666666666666634
9/7/2025 11:02,259A0024,LENTEJA LITORAL RIOJANA 425G                      ,009553,1.0,2.55,2.55,17.607843137254974
9/7/2025 11:02,259A0024,LENTEJA LITORAL RIOJANA 425G                      ,009553,1.0,2.55,2.55,17.607843137254974
9/7/2025 11:02,259A0024,LENTEJA LITORAL RIOJANA 425G                      ,009553,1.0,2.55,2.55,17.607843137254974
9/7/2025 11:02,259A0024,ESPARRAGO BUJANDA EXT.8/12P 325G                  ,217349,1.0,5.75,5.75,25.582608695652212
9/7/2025 11:02,259A0024,MAYONESA HELLMANN'S 450ML                         ,008721,1.0,3.29,3.29,18.085106382978687
9/7/2025 11:02,259A0024,DONUTS FONDANT 4U                                 ,048162,1.0,2.95,2.95,15.736271186440623
9/7/2025 11:02,259A0024,BIZC.GOURMET BAÑADO CACAO 250G                    ,024532,1.0,1.7,1.7,32.05882352941197
9/7/2025 11:02,259A0024,"AGUA BEZOYA 1,5L                                  ",030047,6.0,0.75,4.5,26.66666666666665
9/7/2025 11:02,259A0025,POWERADE ICE STORM 50CL                           ,030611,1.0,1.45,1.45,15.717241379310597
9/7/2025 11:11,#PARAMERR#,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 11:28,259A0027,AQUARIUS LATA 33CL                                ,030506,1.0,0.95,0.95,15.936842105263182
9/7/2025 11:28,259A0027,AGUA SOLAN DE CABRAS PET 50CL                     ,030840,1.0,0.8,0.8,22.99999999999996
9/7/2025 11:29,259A0028,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
9/7/2025 11:29,259A0028,CERVEZA SKOL LATA 33CL 4.6º                       ,040330,1.0,0.45,0.45,22.022222222222226
9/7/2025 11:33,259A0029,PAN GOURMET MOLDE BCO.460G                        ,085485,1.0,0.99,0.99,21.212121212121215
9/7/2025 11:33,259A0029,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 11:33,259A0029,BOLSA SUMA 70% 42X53 G/200                        ,212913,1.0,0.1,0.1,39.50000000000003
9/7/2025 11:45,259A0030,ENSALADILLA GOURMET 400G                          ,009764,1.0,0.66,0.66,-3.999999999999938
9/7/2025 11:45,259A0030,ENSALADILLA GOURMET 400G                          ,009764,1.0,0.66,0.66,-3.999999999999938
9/7/2025 11:45,259A0030,BARRA NORMAL                                      ,600049,3.0,0.6,1.8,32.39999999999997
9/7/2025 11:47,259A0031,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 11:48,259A0032,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 11:48,259A0032,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 11:51,259A0033,HELADO GOURMET NATA/FRESA ,047828,1.0,1.89,1.89,9.206349206349302
9/7/2025 11:52,259A0034,CARAMELO GOURMET ACIDO ,017063,1.0,0.99,0.99,38.888888888888886
9/7/2025 11:52,259A0035,VARIOS                                            ,[01],1.0,0.7,0.7,24.57142857142853
9/7/2025 11:59,259A0036,AGUA GOURMET MINERAL GARRAFA 8L                   ,030000,1.0,1.35,1.35,15.259259259259442
9/7/2025 12:00,259A0037,COCACOLA ZERO ZERO LATA 33CL                      ,029394,1.0,0.92,0.92,21.086956521739168
9/7/2025 12:01,259A0038,AGUA GOURMET C/GAS 50CL                           ,031128,1.0,0.35,0.35,30.857142857142826
9/7/2025 12:01,259A0038,VARIOS                                            ,[01],1.0,1.25,1.25,25.200000000000244
9/7/2025 12:05,259A0039,AQUARIUS NARAN.LATA 33CL                          ,030577,1.0,0.95,0.95,15.936842105263182
9/7/2025 12:09,259A0040,PAN BIMBO BURG.MAXI 300G 4U                       ,023726,1.0,2.29,2.29,21.432314410480465
9/7/2025 12:09,259A0040,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
9/7/2025 12:09,259A0040,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
9/7/2025 12:09,259A0040,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
9/7/2025 12:09,259A0040,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
9/7/2025 12:09,259A0040,PATE TARRADELLAS JAMON 125G                       ,055198,1.0,1.45,1.45,40.82758620689663
9/7/2025 12:09,259A0040,SERVILL.MICAL BCA.33X33 1C 70U                    ,005411,1.0,0.99,0.99,29.1111111111111
9/7/2025 12:13,259A0041,CERVEZA MAHOU CLAS.33CL 4.8º                      ,030214,1.0,0.75,0.75,22.56000000000005
9/7/2025 12:19,259A0042,ACEITE GOURMET GIRASOL 1L 0.2º                    ,044305,1.0,1.79,1.79,7.82122905027949
9/7/2025 12:19,259A0042,ACEITE GOURMET OLIV.V.EXT.T.I 250ML               ,057119,1.0,2.29,2.29,22.794759825327628
9/7/2025 12:19,259A0042,BOLSA SUMA 70% 42X53 G/200                        ,212913,1.0,0.1,0.1,39.50000000000003
9/7/2025 12:21,259A0043,GAZPACHO RIKISSIMO SUAVE 1L                       ,222364,1.0,1.99,1.99,4.924623115577937
9/7/2025 12:21,259A0043,COCACOLA ZERO ZERO LATA 33CL                      ,029394,1.0,0.92,0.92,21.086956521739168
9/7/2025 12:21,259A0043,COCACOLA ZERO ZERO LATA 33CL                      ,029394,1.0,0.92,0.92,21.086956521739168
9/7/2025 12:21,259A0043,COCACOLA ZERO ZERO LATA 33CL                      ,029394,1.0,0.92,0.92,21.086956521739168
9/7/2025 12:21,259A0043,REFRESCO SEVEN UP LATA 33CL                       ,030508,1.0,0.65,0.65,23.676923076923064
9/7/2025 12:21,259A0043,REFRESCO SEVEN UP LATA 33CL                       ,030508,1.0,0.65,0.65,23.676923076923064
9/7/2025 12:21,259A0043,AQUARIUS NARAN.LATA 33CL                          ,030577,1.0,0.95,0.95,15.936842105263182
9/7/2025 12:21,259A0043,AQUARIUS NARAN.LATA 33CL                          ,030577,1.0,0.95,0.95,15.936842105263182
9/7/2025 12:22,259A0044,MAIZ BONDUELLE BIO P-2 140G                       ,204187,1.0,3.29,3.29,13.40425531914891
9/7/2025 12:25,259A0045,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 12:25,259A0046,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 12:25,259A0046,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 12:36,#PARAMERR#,COCACOLA LATA 33CL                                ,030458,1.0,0.92,0.92,21.086956521739168
9/7/2025 12:36,#PARAMERR#,VARIOS                                            ,[01],1.0,1.0,1.0,25.199999999999985
9/7/2025 12:42,259A0048,CERVEZA MAHOU CLAS.LATA 50CL                      ,030175,1.0,1.15,1.15,27.40000000000002
9/7/2025 12:42,259A0048,CERVEZA MAHOU CLAS.LATA 50CL                      ,030175,1.0,1.15,1.15,27.40000000000002
9/7/2025 12:51,259A0049,"AGUA IDONIA MINER.MUY DEBIL 1,5L                  ",098150,1.0,0.55,0.55,26.0
9/7/2025 12:53,259A0050,* REFRESCO GOURMET COLA 2L                        ,030523,1.0,0.79,0.79,12.696202531645568
9/7/2025 12:53,259A0050,BARRA NORMAL                                      ,600049,3.0,0.6,1.8,32.39999999999997
9/7/2025 12:53,259A0050,PAN GOURMET RALL.250G                             ,034528,1.0,0.55,0.55,26.254545454545468
9/7/2025 12:53,259A0051,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 12:53,259A0051,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 12:59,259A0052,GAZPACHO ALVALLE ORIG.PET 250ML                   ,220872,4.0,1.49,5.96,11.409395973154393
9/7/2025 13:03,259A0053,"AGUA AQUAREL 1,5L                                 ",030012,6.0,0.7,4.2,29.285714285714317
9/7/2025 13:03,259A0053,COCACOLA ZERO-ZERO PET 2L P-2                     ,006619,1.0,4.19,4.19,17.69689737470162
9/7/2025 13:03,259A0053,HIELO CUBITOS BOLSA 2K                            ,600001,1.0,1.0,1.0,28.499999999999982
9/7/2025 13:03,259A0053,LECHE GOURMET S/LACT.SEMI.1L                      ,217880,1.0,1.09,1.09,13.174311926605249
9/7/2025 13:03,259A0053,LECHE GOURMET S/LACT.SEMI.1L                      ,217880,1.0,1.09,1.09,13.174311926605249
9/7/2025 13:03,259A0053,LECHE GOURMET S/LACT.SEMI.1L                      ,217880,1.0,1.09,1.09,13.174311926605249
9/7/2025 13:03,#PARAMERR#,FANTA NARAN.PET 2L                                ,006251,1.0,1.95,1.95,19.953846153845937
9/7/2025 13:03,#PARAMERR#,HELADO GOURMET BOMBON LECHE ,047856,1.0,2.7,2.7,30.33333333333321
9/7/2025 13:03,#PARAMERR#,* HELADO GOURMET CONO ,047858,1.0,2.49,2.49,23.574297188754905
9/7/2025 13:03,#PARAMERR#,PASTA GALLO TIBURON Nº1 450G                      ,082255,1.0,1.33,1.33,17.293233082706834
9/7/2025 13:03,#PARAMERR#,CAFE ESTRELLA MOL.DESC.50/50 250G                 ,082922,1.0,4.5,4.5,13.222222222222204
9/7/2025 13:03,#PARAMERR#,GALL.OREO MINI 160G                               ,012130,1.0,2.1,2.1,16.19047619047623
9/7/2025 13:03,#PARAMERR#,GALL.CHIPS AHOY MINI 160G                         ,023901,1.0,2.36,2.36,17.033898305084918
9/7/2025 13:03,#PARAMERR#,BARRA NORMAL                                      ,600049,3.0,0.6,1.8,32.39999999999997
9/7/2025 13:03,259A0054,PATATA RUFFLES JAMON 45G                          ,034463,1.0,0.95,0.95,27.052631578947395
9/7/2025 13:03,259A0054,CERVEZA MAHOU 5* LATA 33CL 5.5º                   ,030212,1.0,0.89,0.89,38.82022471910115
9/7/2025 13:03,259A0054,AGUA SOLAN DE CABRAS 33CL                         ,030017,1.0,0.65,0.65,28.92307692307694
9/7/2025 13:03,259A0054,BARRA NORMAL                                      ,600049,1.0,0.6,0.6,32.400000000000006
9/7/2025 13:04,259A0055,ATUN FENICIA ACEITE MIGAS RO-85 P-3               ,208017,1.0,2.35,2.35,31.659574468085214
9/7/2025 13:04,259A0055,PIMIENTO PIQ.GOURMET TIRA AJO ,008614,1.0,1.35,1.35,16.074074074074254
9/7/2025 13:05,259A0056,PATATA RUFFLES SALERO 160G                        ,209105,1.0,1.79,1.79,29.32960893854761
