"SUMA EXPRESS FUENLABRADA","","","","","","","","","","","","","","","",""
"Calle Almeania 4 LOCAL","","","","","","","","","","","","","","","",""
"CP:","28943","","","","","","","","","","","","","","",""
"Telf:","932924824","","","","","","","","","","","","","","",""
"Web:","","","","","","","","","","","","","","","",""
"Email:","","","","","","","","","","","","","","","",""
"Infome Artículos Activos Con Stock Negativo","","","","","","","","","","","","","","","",""
"Sección:","","Familia:","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"Código","Descripción","","Stock Fís.","","Punto Ped.","","Stock Obj.","Sección","","Dscr. Sección","","Familia","Dscr. Familia","","",""
"073309","CERVEZA MAHOU MAESTRA ","","0","","0","J4 ","","CERVEZAS","","","","","","","",""
"074985","CERVEZA CORONITA BOT.21CL P-6 ","","0","","0","J4 ","","CERVEZAS","","","","","","","",""
"087698","CERVEZA 1906 BOT.33CL P-6 6.5º","","0","","0","J4 ","","CERVEZAS","","","","","","","",""
"218646","CERVEZA MAHOU ROSE LATA 33CL ","","0","","0","J4 ","","CERVEZAS","","","","","","","",""
"010879","TINTO VERANO GOURMET 1,5L 4.5º","","0","","0","J5 ","","VINOS","","","","","","","",""
"014249","VINO VIÑALON VALDE.BCO.75CL12º","","0","","0","J5 ","","VINOS","","","","","","","",""
"025038","VINO DIAMANTE BCO.SEMI 75CL 11.5º","","0","","0","J5 ","","VINOS","","","","","","","",""
"025493","VINO CAMPOVIEJO CZA.75CL 12.5º","","0","","0","J5 ","","VINOS","","","","","","","",""
"025801","VINO PUENTEVIÑA RDO.BRICK 1L 10º","","0","","0","J5 ","","VINOS","","","","","","","",""
"033345","LAMBRUSCO M.CASALE RDO 75CL ","","0","","0","J5 ","","VINOS","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","3","","","","","","",""
"Infome Artículos Con Stock a Cero","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"Código","Descripción","","Stock Físico","","Stcok Pend.","Familia","","Dscr. Familia","","","","","","","",""
"053988","MARTINI BIANCO 1L 15º","","0","","0","J5 ","","VINOS","","","","","","","",""
"206948","CAVA FREIXENET ICE ROSE 2 ","","0","","0","J6 ","","ESPUMOSOS","","","","","","","",""
"010549","CREMA AFILADOR ORUJO 70CL","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"010665","LICOR RUAVIEJA HIERBAS 70CL 30º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"011259","WHISKY DEWAR'S W.LABEL 70CL 40º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028176","BEB.ESP.SOBERANO 1L 30º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028215","LICOR MALIBU COCO T.R.70CL 18º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028302","GINEBRA LARIOS 1L 37.5º.","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028324","CREMA RUAVIEJA ORUJO 70CL 17º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028350","GINEBRA BOWLING 1L 37,5º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028373","GINEBRA SEAGRAM'S 70CL 40º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028433","RON NEGRITA 1L 37.5º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028475","RON BRUGAL EXT.VIEJO T.I.70CL 38º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028492","RON LA PINTA AÑEJO 70CL 37.5º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028498","RON LEGENDARIO ELIXIR 70CL 34º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028516","LICOR BOWLING MANZ.S/ALC.70CL","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028615","WHISKY J. DANIEL'S T.I.70CL 40º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028708","CREMA BAILEYS WHISKY 70CL 17º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028810","TEQUILA LA PIEDAD T.I.70CL 35º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"028865","LICOR JAGERMEISTER 70CL 35º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"045430","RON NEGRITA 70CL 37.5º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"045559","TEQUILA J.CUERVO ESP.REPOS.70CL ","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"046472","WHISKY J&B T.I. 70CL 40º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"046475","RON CACIQUE AÑEJO 70CL 37.5º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"050856","WHISKY BALLANTINE'S 70CL 40º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"057678","GIN P.INDIAS STRAWB.70CL 37.5º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"075921","GINEBRA BEEFEATER  T.I. 70CL 40º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"081014","GINEBRA EMPIRE FRESA 70CL 37.5º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"082281","CREMA PANIZO ORUJO 17º 70CL","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"217870","BEB.ESP.TERRY CENTENARIO 1L 30º","","0","","0","J7 ","","ALCOHÓLICAS ALTA GRADUACIÓN","","","","","","","",""
"009835","KETCHUP HEINZ PLAST.342G","","0","","0","JA ","","SALSAS","","","","","","","",""
"016979","PIMIENTA GOURMET ","","0","","0","JB ","","SAL, VINAGRE Y ESPECIAS","","","","","","","",""
"046046","VINAGRE PRIMA MANZ.750ML","","0","","0","JB ","","SAL, VINAGRE Y ESPECIAS","","","","","","","",""
"016623","CUAJADA ROYAL 48G","","0","","0","JC ","","REPOSTERIA","","","","","","","",""
"042674","TARTA ROYAL CHOCO.MILKA 350G","","0","","0","JC ","","REPOSTERIA","","","","","","","",""
"043330","GELATINA ROYAL LIMON 114G","","0","","0","JC ","","REPOSTERIA","","","","","","","",""
"061462","FLAN MANDARIN CHINO CLAS.20G","","0","","0","JC ","","REPOSTERIA","","","","","","","",""
"083216","SIROPE MONTEY ","","0","","0","JC ","","REPOSTERIA","","","","","","","",""
"000553","GALL.ARLUY MINIS SIMPSON 275G","","0","","0","JD ","","GALLETAS","","","","","","","",""
"018696","GALL.FONTANEDA ","","0","","0","JD ","","GALLETAS","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","4","","","","","","",""
"Infome Artículos Con Stock a Cero","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"Código","Descripción","","Stock Físico","","Stcok Pend.","Familia","","Dscr. Familia","","","","","","","",""
"023353","GALL.PRINCIPE ESTRELLAS 150G","","0","","0","JD ","","GALLETAS","","","","","","","",""
"023918","GALL.CUETARA KRIT BOTE 350G","","0","","0","JD ","","GALLETAS","","","","","","","",""
"033175","GALL.DINOSAURUS 411G","","0","","0","JD ","","GALLETAS","","","","","","","",""
"058004","GALL.PRINCIPE MAXICHOCO.250G","","0","","0","JD ","","GALLETAS","","","","","","","",""
"063386","GALL.ARTIACH PRINCESA 120G","","0","","0","JD ","","GALLETAS","","","","","","","",""
"082591","GALL.NOEL BIZCOCHO 600G","","0","","0","JD ","","GALLETAS","","","","","","","",""
"091584","GALL.CUETARA ","","0","","0","JD ","","GALLETAS","","","","","","","",""
"217810","GALL.TOSTA RICA 760G","","0","","0","JD ","","GALLETAS","","","","","","","",""
"034630","CEREAL SPECIAL K F.ROJAS 300G","","0","","0","JE ","","CEREALES DESAYUNO","","","","","","","",""
"088544","CEREAL KELLOGG'S CORN FLAKES  ","","0","","0","JE ","","CEREALES DESAYUNO","","","","","","","",""
"214706","CEREAL KRAVE CHOCO.NUTS 410G","","0","","0","JE ","","CEREALES DESAYUNO","","","","","","","",""
"217605","CEREAL SPECIAL K CLAS.335G","","0","","0","JE ","","CEREALES DESAYUNO","","","","","","","",""
"060995","PAN GOURMET TOST.NOR.270G 30U.","","0","","0","JG ","","PANADERÍA INDUSTRIAL","","","","","","","",""
"061015","PAN GOURMET TOST.INTEG.270G ","","0","","0","JG ","","PANADERÍA INDUSTRIAL","","","","","","","",""
"077647","PAN GOURMET SANDWICH ","","0","","0","JG ","","PANADERÍA INDUSTRIAL","","","","","","","",""
"027551","PASTA GALLO SPAGHETTI S/G.450G","","0","","0","JH ","","PASTAS","","","","","","","",""
"035380","PASTA GALLO PLUMA Nº6 450G","","0","","0","JH ","","PASTAS","","","","","","","",""
"082257","PASTA GALLO ESTRELLA 450G","","0","","0","JH ","","PASTAS","","","","","","","",""
"203872","PASTA GALLO PLUMA S/G 450G","","0","","0","JH ","","PASTAS","","","","","","","",""
"078361","ARROZ SUSHI BAYO 1K","","0","","0","JI ","","ARROCES","","","","","","","",""
"210123","ARROZ TILDA BASMATI 1K","","0","","0","JI ","","ARROCES","","","","","","","",""
"012175","YAKISOBA MAGGI CLAS.S.120G","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"012607","CREMA KNORR ","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"024458","JUGOSO HORNO MAGGI HIERBAS ","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"032049","CALDO MAGGI VERD.10 PAST.","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"032110","SOPA G.BLANCA POLLO C/FIDEO 71G","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"032137","SOPA MAGGI 11 VERD.53G","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"032201","CREMA KNORR VERD.MEDI.500 ML","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"032522","JUGOSO HORNO MAGGI BBQ 36G","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"044852","CALDO G.BLANCA SUAVE POLLO ","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"071034","HARINA GALLO INTEG.1K","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"216283","PAN GALLO RALL.CRUJIEN.500G","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"219519","NOODLES YATEKOMO YAKISOBA ","","0","","0","JK ","","SOPAS, CALDOS Y PURES","","","","","","","",""
"079905","PRINGLES BBQ 70G","","0","","0","JL ","","PATATAS FRITAS , CORTEZAS Y OT","","","","","","","",""
"087928","PRINGLES BBQ 165G","","0","","0","JL ","","PATATAS FRITAS , CORTEZAS Y OT","","","","","","","",""
"215323","CORTEZAS GOURMET TRIGO 80G","","0","","0","JL ","","PATATAS FRITAS , CORTEZAS Y OT","","","","","","","",""
"026513","PASA GOURMET JUMBO S/SEMILLA ","","0","","0","JM ","","FRUTOS SECOS Y FRUTA SECA","","","","","","","",""
"026516","OREJON GOURMET ALBAR.250G","","0","","0","JM ","","FRUTOS SECOS Y FRUTA SECA","","","","","","","",""
"026524","COCTEL GOURMET CHILLY 125G","","0","","0","JM ","","FRUTOS SECOS Y FRUTA SECA","","","","","","","",""
"010293","COMIDA PERRO FRISKIES JR 3K","","0","","0","JN ","","ALIMENTOS ANIMALES","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","5","","","","","","",""
"Infome Artículos Con Stock a Cero","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"Código","Descripción","","Stock Físico","","Stcok Pend.","Familia","","Dscr. Familia","","","","","","","",""
"019122","COMIDA PERRO BON MENU MEDI.4K","","0","","0","JN ","","ALIMENTOS ANIMALES","","","","","","","",""
"075026","COMIDA GATO ULTIMA BOLAS ","","0","","0","JN ","","ALIMENTOS ANIMALES","","","","","","","",""
"014316","BONITO ORTIZ A.OLIVA OL-120 82G","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"015040","MEJILLON CUCA SALSA GALLEGA ","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"023062","ATUN ALBO CL.AOVE 48G P-3","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"026051","SARDINILLA CUCA A.OLIVA RR-90","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"026229","BERBER.GOURMET NAT.R0-200 90G","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"038398","BERBER.CUCA MED.OL-120 63G ","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"056562","AGUJA ORBE ESCAB.RR-87G","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"082083","LANGOSTILLO UBAGO RR-125 45G","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"205159","MEJILLON GOURMET NAT. 69G 13/18P","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"205161","MEJILLON GOURMET ESCA.43G P3 ","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"205176","MEJILLON GOURMET ","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"205436","BERBER.GOURMET NAT.30/40U 60G","","0","","0","JQ ","","CONSERVAS DE PESCADO Y ","","","","","","","",""
"008027","ALCACHOFA GOURMET 6/8P.240G","","0","","0","JR ","","CONSERVAS VEGETALES","","","","","","","",""
"008173","GUISANTE GOURMET 95G","","0","","0","JR ","","CONSERVAS VEGETALES","","","","","","","",""
"008388","TOMATE APIS TRITUR.C/CEBO.400G","","0","","0","JR ","","CONSERVAS VEGETALES","","","","","","","",""
"036552","PIMIENTO PIQ.GOURMET ENT.EX.1ª ","","0","","0","JR ","","CONSERVAS VEGETALES","","","","","","","",""
"082276","JUDIA GUTARRA VERDE TIRAS ","","0","","0","JR ","","CONSERVAS VEGETALES","","","","","","","",""
"082811","PIMIENTO PIQ.MONTEY TIRA ","","0","","0","JR ","","CONSERVAS VEGETALES","","","","","","","",""
"082972","TOMATE CIDACOS TRITUR.400G","","0","","0","JR ","","CONSERVAS VEGETALES","","","","","","","",""
"205828","ALCACHOFA GOURMET VIDR ","","0","","0","JR ","","CONSERVAS VEGETALES","","","","","","","",""
"011183","PERA GOURMET ALMIBAR 240G","","0","","0","JS ","","CONSERVAS DE FRUTAS Y DULCES","","","","","","","",""
"011237","PIÑA DEL MONTE EN SU JUGO 145G ","","0","","0","JS ","","CONSERVAS DE FRUTAS Y DULCES","","","","","","","",""
"012309","MERMELADA LIGERESA FRESA ","","0","","0","JS ","","CONSERVAS DE FRUTAS Y DULCES","","","","","","","",""
"079665","MERMELADA LA V.FABRICA ","","0","","0","JS ","","CONSERVAS DE FRUTAS Y DULCES","","","","","","","",""
"009169","RAVIOLIS HERO AL HUEVO C/CARNE ","","0","","0","JU ","","PLATOS PREP. EN CONSERVA Y LEG","","","","","","","",""
"017517","ALBONDIGA CARRETILLA ","","0","","0","JU ","","PLATOS PREP. EN CONSERVA Y LEG","","","","","","","",""
"067437","PAELLA CARRETILLA MARINERA 250G","","0","","0","JU ","","PLATOS PREP. EN CONSERVA Y LEG","","","","","","","",""
"091340","JALAPEÑO ZANUY TAR.225G","","0","","0","JU ","","PLATOS PREP. EN CONSERVA Y LEG","","","","","","","",""
"013001","ACEITUNA GOURMET MANZANI.S/H ","","0","","0","JV ","","ACEITUNAS Y ENCURTIDOS ","","","","","","","",""
"013155","ACEITUNA GOURMET ","","0","","0","JV ","","ACEITUNAS Y ENCURTIDOS ","","","","","","","",""
"013294","ACEITUNA SERPIS RELL.130G","","0","","0","JV ","","ACEITUNAS Y ENCURTIDOS ","","","","","","","",""
"055478","ACEITUNA SARASA COCTEL ","","0","","0","JV ","","ACEITUNAS Y ENCURTIDOS ","","","","","","","",""
"025342","LECHE PULEVA OMEGA 3 C/NUECES ","","0","","0","JW ","","LECHE LÍQUIDA","","","","","","","",""
"205636","LECHE ASTURIANA BRICK 200ML P-6","","0","","0","JW ","","LECHE LÍQUIDA","","","","","","","",""
"037007","LECHE LECHERA COND.PEQUE.9% ","","0","","0","JX ","","LECHES NO LIQUIDAS","","","","","","","",""
"090040","HUEVO M 53-63G 12 U.","","0","","0","KF ","","HUEVOS","","","","","","","",""
"001920","CARBON LLENYES VALLES VEG.3K","","0","","0","L5 ","","JARDIN","","","","","","","",""
"210003","PILA CEGASA AAA LR03 4U","","0","","0","LK ","","PILAS Y LINTERNAS","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","6","","","","","","",""
"Infome Artículos Con Stock a Cero","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"Código","Descripción","","Stock Físico","","Stcok Pend.","Familia","","Dscr. Familia","","","","","","","",""
"212607","PILA POWERKING ALCALINA R14 2U","","0","","0","LK ","","PILAS Y LINTERNAS","","","","","","","",""
"212608","PILA POWERKING ALCALINA R20 2U","","0","","0","LK ","","PILAS Y LINTERNAS","","","","","","","",""
"001822","CUBO+ESCURR.PLASTIKEN RD.14L","","0","","0","LN ","","PLASTICO USO NO ALIMENTARIO","","","","","","","",""
"214679","VASO BETIK BEB.FRIAS COMP.330CC ","","0","","0","LO ","","ARTICULOS UN SOLO USO","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","7","","","","","","",""
"SUMA EXPRESS FUENLABRADA","","","","","","","","","","","","","","","",""
"Calle Almeania 4 LOCAL","","","","","","","","","","","","","","","",""
"CP:","28943","","","","","","","","","","","","","","",""
"Telf:","932924824","","","","","","","","","","","","","","",""
"Web:","","","","","","","","","","","","","","","",""
"Email:","","","","","","","","","","","","","","","",""
"Infome Artículos Con Stock Bajo","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"Código","Descripción","","Stock Físico","","","Stcok Pendiente","Familia","Dscr. Familia","","","","","","","",""
"006178","DETERG.MICAL LIQ.MARSE.40D 3L","","1","","","0","A5 ","DETERGENTES ROPA","","","","","","","",""
"006180","DETERG.MICAL LIQ.GEL 40D 3L","","1","","","0","A5 ","DETERGENTES ROPA","","","","","","","",""
"006183","DETERG.MICAL ALOE V.40D 3L","","1","","","0","A5 ","DETERGENTES ROPA","","","","","","","",""
"078357","DETERG.MICAL PRENDAS DELI.2L","","1","","","0","A5 ","DETERGENTES ROPA","","","","","","","",""
"209830","DETERG.ARIEL LIQ.ORIG.29D","","1","","","0","A5 ","DETERGENTES ROPA","","","","","","","",""
"215948","DETERG.WIPP EXPRESS ","","1","","","0","A5 ","DETERGENTES ROPA","","","","","","","",""
"089038","TOALL.IBERIA PROTECT 15U","","1","","","0","A6 ","COMPLEMENTOS ","","","","","","","",""
"208168","DUPLO KH7 S/MANCHAS ","","1","","","0","A6 ","COMPLEMENTOS ","","","","","","","",""
"070915","LAVAV.FAIRY ULTRA 480ML","","1","","","0","A8 ","LAVAVAJILLAS","","","","","","","",""
"218484","LAVAV.FAIRY 1,015L","","1","","","0","A8 ","LAVAVAJILLAS","","","","","","","",""
"006316","LEJIA CONEJO 2L","","1","","","0","A9 ","LEJIAS Y DESINFECTANTES","","","","","","","",""
"002266","TENN BAÑO 1,3L","","1","","","0","BA ","LIMPIADORES DEL HOGAR","","","","","","","",""
"061377","LIMPIADOR BREF WC NAT.ACT.2U","","1","","","0","BA ","LIMPIADORES DEL HOGAR","","","","","","","",""
"211014","DESINFECT.MICAL BACTERICIDA ","","1","","","0","BA ","LIMPIADORES DEL HOGAR","","","","","","","",""
"217465","LIMPIADOR KH7 PIST.650ML","","1","","","0","BA ","LIMPIADORES DEL HOGAR","","","","","","","",""
"219251","LIMPIADOR KH7 DESINF.715ML","","1","","","0","BA ","LIMPIADORES DEL HOGAR","","","","","","","",""
"006489","GAMUZA VILEDA CRISTALES","","1","","","0","BB ","ÚTILES DE LIMPIEZA","","","","","","","",""
"006672","FREGONA VILEDA SUPER REC.","","1","","","0","BB ","ÚTILES DE LIMPIEZA","","","","","","","",""
"006691","FREGONA MICAL MICROFI. REC.","","1","","","0","BB ","ÚTILES DE LIMPIEZA","","","","","","","",""
"027380","PAPEL HIG.SCOTTEX 16U","","1","","","0","BG ","CELULOSAS HOGAR","","","","","","","",""
"047863","PAPEL NICKY COCINA LIMON 2U","","1","","","0","BG ","CELULOSAS HOGAR","","","","","","","",""
"011747","CHAMPU H&S PREVEN.CAIDA ","","1","","","0","BH ","PRODUCTOS CAPILARES","","","","","","","",""
"078903","MASCAR.FRUCTIS NUTRI.REPAIR ","","1","","","0","BH ","PRODUCTOS CAPILARES","","","","","","","",""
"088456","CHAMPU MICADERM CAB.GRASO ","","1","","","0","BH ","PRODUCTOS CAPILARES","","","","","","","",""
"003418","CEPILLO DENTAL COLGATE MEDIO ","","1","","","0","BL ","HIGIENE BUCAL","","","","","","","",""
"047869","DENTIF.ORAL B COMPLETE 75ML","","1","","","0","BL ","HIGIENE BUCAL","","","","","","","",""
"016235","GEL AGRADO BAÑO MELON ","","1","","","0","BM ","PRODUCTOS CORPORALES","","","","","","","",""
"046896","BODY MILK NIVEA A.OLIVA 400ML","","1","","","0","BM ","PRODUCTOS CORPORALES","","","","","","","",""
"216461","DEO.AXE EPIC FRESH 150ML","","1","","","0","BM ","PRODUCTOS CORPORALES","","","","","","","",""
"206470","DISCO MICADERM ","","1","","","0","BR ","DESECHABLES PERFUMERIA E ","","","","","","","",""
"045387","LUBRICANTE DUREX MASSAGE ","","1","","","0","BU ","PARAFARMACIA","","","","","","","",""
"211740","TIRITA COSMOPLAST 5 BANDAS+10 ","","1","","","0","BU ","PARAFARMACIA","","","","","","","",""
"209885","PAÑAL DODOT AZUL T-4 9/15K 58U","","1","","","0","CL ","Bragapañal","","","","","","","",""
"078115","ACEITE HOJIBLANCA OLIVA V.EXT.1L","","1","","","0","I3 ","ACEITES","","","","","","","",""
"003332","CAFE D.GUSTO CAPUCC.16U","","1","","","0","I4 ","CAFÉS Y SUCEDÁNEOS","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","Página","1","","","","","","",""
"Infome Artículos Con Stock Bajo","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"Código","Descripción","","Stock Físico","","","Stcok Pendiente","Familia","Dscr. Familia","","","","","","","",""
"012481","CAFE D.GUSTO LUNGO 16U","","1","","","0","I4 ","CAFÉS Y SUCEDÁNEOS","","","","","","","",""
"020958","CAFE D.GUSTO ESPR.DESC.16U","","1","","","0","I4 ","CAFÉS Y SUCEDÁNEOS","","","","","","","",""
"012893","INFU. HORNIMANS MANZANI.ANIS ","","1","","","0","I5 ","INFUSIONES","","","","","","","",""
"039732","CREMA NUTELLA CACAO 200G","","1","","","0","I7 ","CACAO / CACAHUETE","","","","","","","",""
"020564","NECTAR JUVER DISF.S/A.MELOC.1L","","1","","","0","J3 ","ZUMOS","","","","","","","",""
"036261","NECTAR JUVER DISF.10+10 2L","","1","","","0","J3 ","ZUMOS","","","","","","","",""
"078180","ZUMO D.SIMON CARIBE 33CL P-3","","1","","","0","J3 ","ZUMOS","","","","","","","",""
"010880","TINTO VERANO GOURMET LIMON ","","1","","","0","J5 ","VINOS","","","","","","","",""
"021746","VINO C.IZNAR R.DUERO CZA.75CL ","","1","","","0","J5 ","VINOS","","","","","","","",""
"025480","VINO PAGO CAPELLANES CZA.75CL ","","1","","","0","J5 ","VINOS","","","","","","","",""
"600954","VINO ALBARIÑO 1591 PAZO DE SAN ","","1","","","0","J5 ","VINOS","","","","","","","",""
"005629","GINEBRA EMPIRE 70CL 37.5º","","1","","","0","J7 ","ALCOHÓLICAS ALTA ","","","","","","","",""
"028472","LICOR BOWLING MANZ.VERDE 70CL ","","1","","","0","J7 ","ALCOHÓLICAS ALTA ","","","","","","","",""
"079173","WHISKY DYC 5A 1L 40º","","1","","","0","J7 ","ALCOHÓLICAS ALTA ","","","","","","","",""
"600931","PASSPORT SCOTCH WHISKY 1 L","","1","","","0","J7 ","ALCOHÓLICAS ALTA ","","","","","","","",""
"072466","MAYONESA CALVE ","","1","","","0","JA ","SALSAS","","","","","","","",""
"016922","NUEZ MOSCADA GOURMET GRANO ","","1","","","0","JB ","SAL, VINAGRE Y ESPECIAS","","","","","","","",""
"057939","GALL.PRINCIPE CHOCO.300G","","1","","","0","JD ","GALLETAS","","","","","","","",""
"032145","CREMA KNORR CALABAZA C/NATA ","","1","","","0","JK ","SOPAS, CALDOS Y PURES","","","","","","","",""
"045447","CACAHUETE GOURMET FRITO ","","1","","","0","JM ","FRUTOS SECOS Y FRUTA SECA","","","","","","","",""
"046873","PIPA GOURMET GIRASOL TOST.SAL ","","1","","","0","JM ","FRUTOS SECOS Y FRUTA SECA","","","","","","","",""
"019071","COMIDA GATO G.GOLD BUEY 85G","","1","","","0","JN ","ALIMENTOS ANIMALES","","","","","","","",""
"014425","ATUN CALVO CL. A.OLIVA 52G P-3","","1","","","0","JQ ","CONSERVAS DE PESCADO Y ","","","","","","","",""
