"204187","MAIZ BONDUELLE BIO P-2 ","","5.00","2.59 €","12.95 €","","5.00","","2.59 €","12.95 €","AQ","ALIM. Y BEBIDAS",""
"204198","CAÑA QE CREMA GRANEL ","","-2.00","2.06 €","-4.11 €","","-2.00","","1.81 €","-3.62 €","AQ","ALIM. Y BEBIDAS",""
"204230","CHOCO.PALADIN POLVO ","","4.00","2.95 €","11.80 €","","4.00","","2.50 €","9.99 €","AQ","ALIM. Y BEBIDAS",""
"204700","COCACOLA ZERO LATA 20CL ","","5.00","2.86 €","14.30 €","","5.00","","2.85 €","14.26 €","AQ","ALIM. Y BEBIDAS",""
"204768","EXP.CALDO G.BLANCA ","","1.00","97.29 €","97.29 €","","1.00","","97.29 €","97.29 €","AQ","ALIM. Y BEBIDAS",""
"204891","PANDORINO DULCESOL ","","-45.00","0.82 €","-36.90 €","","-45.00","","0.82 €","-36.90 €","AQ","ALIM. Y BEBIDAS",""
"204893","BOLLO DULCESOL ","","-19.00","0.75 €","-14.25 €","","-19.00","","0.75 €","-14.25 €","AQ","ALIM. Y BEBIDAS",""
"204895","CHAPELAS DULCESOL ","","-108.00","0.78 €","-84.13 €","","-107.00","","0.78 €","-83.35 €","AQ","ALIM. Y BEBIDAS",""
"204896","BOMBON DULCESOL ZEBRA ","","-27.00","0.82 €","-22.14 €","","-26.00","","0.82 €","-21.32 €","AQ","ALIM. Y BEBIDAS",""
"204897","CAÑA DULCESOL CREMA 3U","","-3.00","0.75 €","-2.25 €","","-3.00","","0.75 €","-2.25 €","AQ","ALIM. Y BEBIDAS",""
"204919","BRAZO DULCESOL AZUC.1U ","","-3.00","0.75 €","-2.25 €","","-3.00","","0.75 €","-2.25 €","AQ","ALIM. Y BEBIDAS",""
"204920","BRAZO DULCESOL TRUFA ","","-1.00","0.75 €","-0.75 €","","-1.00","","0.75 €","-0.75 €","AQ","ALIM. Y BEBIDAS",""
"205039","SARDINILLA ALBO ","","3.00","1.73 €","5.19 €","","3.00","","1.73 €","5.19 €","AQ","ALIM. Y BEBIDAS",""
"205154","MIEL GOURMET FCO.500G","","4.00","2.20 €","8.80 €","","4.00","","2.32 €","9.28 €","AQ","ALIM. Y BEBIDAS",""
"205155","MIEL GOURMET ","","12.00","1.97 €","23.64 €","","12.00","","2.00 €","24.05 €","AQ","ALIM. Y BEBIDAS",""
"205163","MEJILLON GOURMET ","","23.00","2.09 €","48.07 €","","23.00","","2.09 €","48.07 €","AQ","ALIM. Y BEBIDAS",""
"205322","LAVAV.FAIRY 1,015L","","1.00","3.30 €","3.30 €","","1.00","","3.30 €","3.30 €","A3","PERF/DROG/BAZAR",""
"205344","BOLLYCAO CACAO 180G 4U","","2.00","2.11 €","4.22 €","","2.00","","2.11 €","4.22 €","AQ","ALIM. Y BEBIDAS",""
"205406","ACTIVIA CREMOSO COCO ","","2.00","1.93 €","3.86 €","","2.00","","1.55 €","3.10 €","A0","PROD. FRESCOS",""
"205458","MERMELADA HERO HIGOS ","","8.00","2.25 €","18.00 €","","8.00","","2.21 €","17.66 €","AQ","ALIM. Y BEBIDAS",""
"205501","ALPRO SKYR VEG.NAT.400G","","-2.00","1.93 €","-3.86 €","","-2.00","","1.93 €","-3.86 €","A0","PROD. FRESCOS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","58","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"205506","ATUN GOURMET A.OLIVA ","","24.00","2.51 €","60.24 €","","24.00","","2.51 €","60.24 €","AQ","ALIM. Y BEBIDAS",""
"205511","CABALLA GOURMET ","","-1.00","0.92 €","-0.92 €","","-1.00","","0.92 €","-0.92 €","AQ","ALIM. Y BEBIDAS",""
"205512","CABALLA GOURMET ","","16.00","0.78 €","12.48 €","","16.00","","0.78 €","12.48 €","AQ","ALIM. Y BEBIDAS",""
"205514","SARDINA GOURMET ","","3.00","0.66 €","1.98 €","","3.00","","0.66 €","1.98 €","AQ","ALIM. Y BEBIDAS",""
"205516","SARDINILLA GOURMET ","","23.00","0.85 €","19.55 €","","23.00","","0.85 €","19.55 €","AQ","ALIM. Y BEBIDAS",""
"205518","CABALLA GOURMET ACEITE ","","12.00","0.92 €","11.04 €","","12.00","","0.92 €","11.05 €","AQ","ALIM. Y BEBIDAS",""
"205519","SARDINA GOURMET ","","32.00","0.80 €","25.60 €","","32.00","","0.75 €","24.06 €","AQ","ALIM. Y BEBIDAS",""
"205520","SARDINA GOURMET ","","52.00","0.80 €","41.60 €","","52.00","","0.78 €","40.57 €","AQ","ALIM. Y BEBIDAS",""
"205521","POTON GOURMET ","","21.00","0.70 €","14.70 €","","21.00","","0.70 €","14.70 €","AQ","ALIM. Y BEBIDAS",""
"205522","ATUN GOURMET ","","3.00","2.20 €","6.60 €","","3.00","","2.20 €","6.60 €","AQ","ALIM. Y BEBIDAS",""
"205523","POTON GOURMET ","","23.00","0.72 €","16.56 €","","23.00","","0.73 €","16.84 €","AQ","ALIM. Y BEBIDAS",""
"205524","SARDINILLA GOURMET ","","25.00","0.75 €","18.75 €","","25.00","","0.74 €","18.52 €","AQ","ALIM. Y BEBIDAS",""
"205526","POTON GOURMET ACEITE ","","7.00","0.99 €","6.93 €","","7.00","","0.99 €","6.93 €","AQ","ALIM. Y BEBIDAS",""
"205543","ATUN GOURMET CL.A.OLIVA ","","12.00","2.33 €","27.96 €","","12.00","","2.38 €","28.59 €","AQ","ALIM. Y BEBIDAS",""
"205544","ATUN GOURMET ","","10.00","1.06 €","10.60 €","","10.00","","1.06 €","10.61 €","AQ","ALIM. Y BEBIDAS",""
"205546","ATUN GOURMET ","","22.00","1.88 €","41.36 €","","22.00","","1.88 €","41.40 €","AQ","ALIM. Y BEBIDAS",""
"205547","ATUN GOURMET CL. ","","27.00","1.82 €","49.14 €","","27.00","","1.82 €","49.14 €","AQ","ALIM. Y BEBIDAS",""
"205548","BONITO GOURMET A.OLI OL-","","25.00","1.46 €","36.50 €","","25.00","","1.41 €","35.24 €","AQ","ALIM. Y BEBIDAS",""
"205726","COLACAO NOIR 300G","","3.00","3.20 €","9.60 €","","3.00","","3.20 €","9.60 €","AQ","ALIM. Y BEBIDAS",""
"205743","COMIDA GATO ","","33.00","0.35 €","11.55 €","","33.00","","0.35 €","11.54 €","AQ","ALIM. Y BEBIDAS",""
"205744","COMIDA PERRO MIC&FR. ","","9.00","1.08 €","9.72 €","","9.00","","1.08 €","9.72 €","AQ","ALIM. Y BEBIDAS",""
"205745","COMIDA GATO ","","29.00","0.35 €","10.15 €","","29.00","","0.36 €","10.39 €","AQ","ALIM. Y BEBIDAS",""
"205746","COMIDA PERRO ","","6.00","1.08 €","6.48 €","","6.00","","1.08 €","6.48 €","AQ","ALIM. Y BEBIDAS",""
"205812","ALCACHOFA GOURMET ","","6.00","1.24 €","7.44 €","","6.00","","1.23 €","7.37 €","AQ","ALIM. Y BEBIDAS",""
"205850","TINTE REVLON COLORSILK ","","5.00","2.39 €","11.95 €","","5.00","","2.39 €","11.95 €","A3","PERF/DROG/BAZAR",""
"205874","TINTE REVLON COLORSILK ","","-1.00","2.39 €","-2.39 €","","-1.00","","2.39 €","-2.39 €","A3","PERF/DROG/BAZAR",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","59","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"205875","TINTE REVLON COLORSILK ","","3.00","2.39 €","7.17 €","","3.00","","2.39 €","7.17 €","A3","PERF/DROG/BAZAR",""
"205877","TINTE REVLON COLORSIK ","","-2.00","2.39 €","-4.78 €","","-2.00","","2.39 €","-4.78 €","A3","PERF/DROG/BAZAR",""
"205879","TINTE REVLON COLORSILK ","","3.00","2.39 €","7.17 €","","3.00","","2.39 €","7.17 €","A3","PERF/DROG/BAZAR",""
"205905","PATATA SANTA ANA 140G","","12.00","0.85 €","10.20 €","","15.00","","0.87 €","13.07 €","AQ","ALIM. Y BEBIDAS",""
"205910","MERMELADA HERO ","","9.00","2.09 €","18.81 €","","9.00","","2.10 €","18.90 €","AQ","ALIM. Y BEBIDAS",""
"205937","SNACK FRITOS BBQ 130G","","-8.00","0.99 €","-7.92 €","","-8.00","","1.24 €","-9.88 €","AQ","ALIM. Y BEBIDAS",""
"205940","PATATA LAY'S JAMON ","","-19.00","1.97 €","-37.43 €","","-19.00","","3.01 €","-57.12 €","AQ","ALIM. Y BEBIDAS",""
"205959","FREGASUELOS MICAL PINO ","","10.00","0.70 €","7.00 €","","10.00","","0.66 €","6.59 €","A3","PERF/DROG/BAZAR",""
"205960","FREGASUELOS MICAL ","","34.00","0.70 €","23.80 €","","34.00","","0.66 €","22.60 €","A3","PERF/DROG/BAZAR",""
"205961","FREGASUELOS MICAL ","","6.00","0.70 €","4.20 €","","6.00","","0.69 €","4.17 €","A3","PERF/DROG/BAZAR",""
"205972","ZUMO GOURMET ","","10.00","1.49 €","14.90 €","","10.00","","1.49 €","14.90 €","AQ","ALIM. Y BEBIDAS",""
"206091","INSECT.CUCAL CEBO ","","-1.00","3.55 €","-3.55 €","","-1.00","","2.80 €","-2.80 €","A3","PERF/DROG/BAZAR",""
"206141","PIMENTON VEGACACERES ","","3.00","1.19 €","3.57 €","","3.00","","1.19 €","3.57 €","AQ","ALIM. Y BEBIDAS",""
"206247","CEPILLO DENTAL ","","13.00","0.65 €","8.45 €","","13.00","","0.65 €","8.45 €","A3","PERF/DROG/BAZAR",""
"206281","CEPILLO DENTAL ","","6.00","0.65 €","3.90 €","","6.00","","0.65 €","3.89 €","A3","PERF/DROG/BAZAR",""
"206295","ALMENDRA F.RAVICH ","","3.00","1.94 €","5.81 €","","3.00","","1.62 €","4.86 €","AQ","ALIM. Y BEBIDAS",""
"206350","MERLUZA PESCANOVA FTE ","","11.00","4.61 €","50.71 €","","11.00","","4.58 €","50.37 €","A0","PROD. FRESCOS",""
"206467","ALGODON MICADERM ","","6.00","0.61 €","3.66 €","","6.00","","0.61 €","3.66 €","A3","PERF/DROG/BAZAR",""
"206469","BASTONCILLO MICADERM ","","1.00","0.53 €","0.53 €","","1.00","","0.65 €","0.65 €","A3","PERF/DROG/BAZAR",""
"206470","DISCO MICADERM ","","1.00","1.03 €","1.03 €","","1.00","","1.03 €","1.03 €","A3","PERF/DROG/BAZAR",""
"206471","DISCO MICADERM ","","19.00","0.59 €","11.21 €","","19.00","","0.59 €","11.21 €","A3","PERF/DROG/BAZAR",""
"206472","BASTONCILLO MICADERM ","","6.00","0.54 €","3.24 €","","6.00","","0.54 €","3.24 €","A3","PERF/DROG/BAZAR",""
"206473","BASTONCILLO MICADERM ","","8.00","0.48 €","3.84 €","","8.00","","0.48 €","3.83 €","A3","PERF/DROG/BAZAR",""
"206539","CERVEZA E.GALICIA LATA ","","31.00","1.01 €","31.31 €","","31.00","","1.01 €","31.21 €","AQ","ALIM. Y BEBIDAS",""
"206578","CERVEZA MAHOU ","","-44.00","5.31 €","-233.64 €","","-42.00","","5.31 €","-223.02 €","AQ","ALIM. Y BEBIDAS",""
"206592","ALUBIA GOURMET ","","11.00","0.70 €","7.70 €","","11.00","","0.70 €","7.70 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","60","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"206593","ALUBIA GOURMET PINTA ","","-4.00","0.77 €","-3.08 €","","-4.00","","0.77 €","-3.08 €","AQ","ALIM. Y BEBIDAS",""
"206594","ALUBIA GOURMET ","","13.00","0.87 €","11.31 €","","13.00","","0.86 €","11.17 €","AQ","ALIM. Y BEBIDAS",""
"206595","ALUBIA GOURMET ","","18.00","0.89 €","16.02 €","","18.00","","0.88 €","15.89 €","AQ","ALIM. Y BEBIDAS",""
"206596","GARBANZO GOURMET ","","5.00","0.61 €","3.05 €","","5.00","","0.61 €","3.05 €","AQ","ALIM. Y BEBIDAS",""
"206597","GARBANZO GOURMET ","","14.00","0.89 €","12.46 €","","14.00","","0.88 €","12.35 €","AQ","ALIM. Y BEBIDAS",""
"206598","LENTEJA GOURMET ","","21.00","0.67 €","14.07 €","","21.00","","0.66 €","13.96 €","AQ","ALIM. Y BEBIDAS",""
"206738","SAL MICAL LAVAV.2K","","8.00","0.72 €","5.76 €","","8.00","","0.71 €","5.66 €","A3","PERF/DROG/BAZAR",""
"206909","GEL MICADERM DUCHA ","","10.00","1.03 €","10.30 €","","10.00","","1.03 €","10.30 €","A3","PERF/DROG/BAZAR",""
"206910","GEL MICADERM DUCHA ","","11.00","1.16 €","12.76 €","","12.00","","1.16 €","13.95 €","A3","PERF/DROG/BAZAR",""
"206911","GEL MICADERM DUCHA ","","21.00","1.18 €","24.78 €","","21.00","","1.16 €","24.39 €","A3","PERF/DROG/BAZAR",""
"206912","GEL MICADERM DUCHA 0%","","2.00","1.11 €","2.22 €","","2.00","","1.11 €","2.22 €","A3","PERF/DROG/BAZAR",""
"206943","GEL MICADERM DUCHA ","","0.00","1.03 €","0.00 €","","-1.00","","1.07 €","-1.07 €","A3","PERF/DROG/BAZAR",""
"206957","QUESO GOURMET ","","8.00","1.57 €","12.56 €","","8.00","","1.57 €","12.54 €","AD","CHARCUTERIA",""
"206998","TOSTADA ORTIZ MINI ","","8.00","1.62 €","12.96 €","","8.00","","1.62 €","12.96 €","AQ","ALIM. Y BEBIDAS",""
"207022","LIMPIADOR C.BANG ","","6.00","2.89 €","17.34 €","","6.00","","2.89 €","17.34 €","A3","PERF/DROG/BAZAR",""
"207028","ALCOHOL COOPER ","","2.00","1.18 €","2.36 €","","2.00","","1.18 €","2.36 €","A3","PERF/DROG/BAZAR",""
"207034","TURRON ALMENDRO YEMA ","","19.00","3.15 €","59.85 €","","19.00","","3.15 €","59.85 €","AQ","ALIM. Y BEBIDAS",""
"207418","SNACK M&M'S ","","-4.00","3.27 €","-13.08 €","","-4.00","","2.28 €","-9.13 €","AQ","ALIM. Y BEBIDAS",""
"207421","SNACK SNICKERS ","","-16.00","2.10 €","-33.60 €","","-16.00","","2.11 €","-33.70 €","AQ","ALIM. Y BEBIDAS",""
"207422","SNACK TWIX 50G P-3","","-12.00","2.40 €","-28.80 €","","-12.00","","2.40 €","-28.80 €","AQ","ALIM. Y BEBIDAS",""
"207498","TRUFA LACASA LATA ","","-1.00","7.00 €","-7.00 €","","-1.00","","7.00 €","-7.00 €","AQ","ALIM. Y BEBIDAS",""
"207584","TURRON GOURMET DURO ","","10.00","3.12 €","31.20 €","","10.00","","2.97 €","29.70 €","AQ","ALIM. Y BEBIDAS",""
"207585","TURRON GOURMET ","","8.00","1.83 €","14.64 €","","8.00","","1.83 €","14.64 €","AQ","ALIM. Y BEBIDAS",""
"207787","PANECILLO GOURMET ","","24.00","1.31 €","31.44 €","","24.00","","1.31 €","31.44 €","AQ","ALIM. Y BEBIDAS",""
"207788","PANECILLO GOURMET ","","4.00","1.31 €","5.24 €","","6.00","","1.31 €","7.86 €","AQ","ALIM. Y BEBIDAS",""
"207935","MASCARILLA KIDS","","-3.00","1.19 €","-3.57 €","","-3.00","","1.19 €","-3.57 €","A3","PERF/DROG/BAZAR",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","61","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"208017","ATUN FENICIA ACEITE ","","5.00","1.56 €","7.80 €","","5.00","","1.46 €","7.32 €","AQ","ALIM. Y BEBIDAS",""
"208018","ATUN FENICIA AC.MIGAS ","","2.00","2.90 €","5.80 €","","2.00","","3.10 €","6.20 €","AQ","ALIM. Y BEBIDAS",""
"208026","FLAN DANONE HUEVO 100G ","","18.00","2.27 €","40.92 €","","18.00","","2.19 €","39.34 €","A0","PROD. FRESCOS",""
"208046","KIT GENERICO MKT  CAST","","2.00","0.00 €","0.00 €","","2.00","","0.00 €","0.00 €","C4","GENERICA",""
"208114","LIMPIADOR BREF WC ","","5.00","1.19 €","5.95 €","","5.00","","1.16 €","5.80 €","A3","PERF/DROG/BAZAR",""
"208128","PAN LECHE GOURMET 12U ","","4.00","1.48 €","5.92 €","","4.00","","1.48 €","5.92 €","AQ","ALIM. Y BEBIDAS",""
"208168","DUPLO KH7 S/MANCHAS ","","1.00","4.15 €","4.15 €","","1.00","","4.15 €","4.15 €","A3","PERF/DROG/BAZAR",""
"208173","PAPEL MICAL ","","2.00","2.64 €","5.28 €","","2.00","","2.55 €","5.10 €","A3","PERF/DROG/BAZAR",""
"208194","BEB.ENERG.MONSTER ","","-1.00","1.22 €","-1.22 €","","-1.00","","1.21 €","-1.21 €","AQ","ALIM. Y BEBIDAS",""
"208196","PIPA GREFUSA PIPONAZO ","","14.00","1.14 €","15.96 €","","15.00","","1.14 €","17.03 €","AQ","ALIM. Y BEBIDAS",""
"208301","SNACK PERRO DENTALIFE ","","3.00","1.55 €","4.65 €","","3.00","","1.52 €","4.56 €","AQ","ALIM. Y BEBIDAS",""
"208824","MASCARILLA BCA.FFP2 P-5","","-1.00","3.09 €","-3.09 €","","-1.00","","3.09 €","-3.09 €","A3","PERF/DROG/BAZAR",""
"208960","ACTIVADOR VANISH GEL ","","5.00","3.99 €","19.95 €","","5.00","","3.89 €","19.45 €","A3","PERF/DROG/BAZAR",""
"208961","ACTIVADOR VANISH ADV.OXI ","","3.00","4.30 €","12.90 €","","3.00","","4.05 €","12.15 €","A3","PERF/DROG/BAZAR",""
"208962","ACTIVADOR VANISH ADV.OXI ","","-2.00","4.30 €","-8.60 €","","-2.00","","3.85 €","-7.70 €","A3","PERF/DROG/BAZAR",""
"208963","PATATA LAY'S SAL 160G","","-4.00","1.15 €","-4.60 €","","-4.00","","1.00 €","-4.00 €","AQ","ALIM. Y BEBIDAS",""
"208964","PATATA LAY'S SAL 248G","","5.00","1.46 €","7.30 €","","6.00","","1.46 €","8.76 €","AQ","ALIM. Y BEBIDAS",""
"208966","DORITOS TEX-MEX 140G","","23.00","1.31 €","30.13 €","","24.00","","1.23 €","29.53 €","AQ","ALIM. Y BEBIDAS",""
"208967","DORITOS CHILI 140G","","10.00","1.31 €","13.10 €","","10.00","","1.25 €","12.53 €","AQ","ALIM. Y BEBIDAS",""
"208969","DORITOS TEX MEX XLB ","","-17.00","1.97 €","-33.49 €","","-17.00","","1.90 €","-32.34 €","AQ","ALIM. Y BEBIDAS",""
"208974","MERMELADA LA V.FABRICA ","","11.00","2.15 €","23.65 €","","11.00","","2.15 €","23.65 €","AQ","ALIM. Y BEBIDAS",""
"208975","MERMELADA LA V.FABRICA ","","2.00","2.05 €","4.10 €","","2.00","","2.05 €","4.10 €","AQ","ALIM. Y BEBIDAS",""
"208976","MERMELADA LA V.FABRICA ","","6.00","1.67 €","10.02 €","","6.00","","1.67 €","10.02 €","AQ","ALIM. Y BEBIDAS",""
"208977","MERMELADA LA V.FABRICA ","","5.00","1.95 €","9.75 €","","5.00","","1.95 €","9.76 €","AQ","ALIM. Y BEBIDAS",""
"208978","MERMELADA LA V.FABRICA ","","-1.00","1.71 €","-1.71 €","","-1.00","","1.87 €","-1.87 €","AQ","ALIM. Y BEBIDAS",""
"208980","MERMELADA LA V.FABRICA ","","15.00","1.59 €","23.85 €","","15.00","","1.59 €","23.90 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","62","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"208983","MERMELADA LA V.FABRICA ","","-1.00","1.71 €","-1.71 €","","-1.00","","1.90 €","-1.90 €","AQ","ALIM. Y BEBIDAS",""
"208992","TONICA SCHWEPPES PINK ","","1.00","0.66 €","0.66 €","","1.00","","0.55 €","0.55 €","AQ","ALIM. Y BEBIDAS",""
"209002","BEBIDA ALPRO AVENA ","","-10.00","1.60 €","-16.00 €","","-10.00","","1.60 €","-16.00 €","AQ","ALIM. Y BEBIDAS",""
"209036","LEVADURA GOURMET ","","15.00","0.55 €","8.25 €","","15.00","","0.55 €","8.31 €","AQ","ALIM. Y BEBIDAS",""
"209079","AGUA GOURMET MINERAL ","","20.00","0.77 €","15.40 €","","20.00","","0.76 €","15.24 €","AQ","ALIM. Y BEBIDAS",""
"209105","PATATA RUFFLES SALERO ","","3.00","1.15 €","3.45 €","","3.00","","1.15 €","3.45 €","AQ","ALIM. Y BEBIDAS",""
"209140","LAVAV.FAIRY DUPLO 650ML ","","7.00","4.22 €","29.54 €","","7.00","","4.22 €","29.54 €","A3","PERF/DROG/BAZAR",""
"209338","MEMBRILLO GOURMET ","","8.00","1.16 €","9.28 €","","8.00","","1.16 €","9.25 €","AQ","ALIM. Y BEBIDAS",""
"209455","PALOMITAS POPITAS ","","10.00","1.60 €","16.00 €","","10.00","","1.58 €","15.77 €","AQ","ALIM. Y BEBIDAS",""
"209482","GALL.GOURMET CACAO ","","7.00","0.79 €","5.53 €","","7.00","","0.79 €","5.53 €","AQ","ALIM. Y BEBIDAS",""
"209535","CHOCO.NESTLE JUNGLY ","","2.00","1.31 €","2.62 €","","2.00","","1.31 €","2.62 €","AQ","ALIM. Y BEBIDAS",""
"209704","SUAVIZ.MIMOSIN AZUL VITAL ","","5.00","1.84 €","9.20 €","","5.00","","1.86 €","9.30 €","A3","PERF/DROG/BAZAR",""
"209705","CALDO KNORR VEG.12 ","","-1.00","1.37 €","-1.37 €","","-1.00","","1.37 €","-1.37 €","AQ","ALIM. Y BEBIDAS",""
"209706","SUAVIZ.MIMOSIN CARICIAS ","","2.00","1.84 €","3.68 €","","2.00","","2.59 €","5.18 €","A3","PERF/DROG/BAZAR",""
"209830","DETERG.ARIEL ","","1.00","7.20 €","7.20 €","","1.00","","6.55 €","6.55 €","A3","PERF/DROG/BAZAR",""
"209878","PAÑAL DODOT AZUL T-3 ","","3.00","13.19 €","39.57 €","","3.00","","13.19 €","39.57 €","A3","PERF/DROG/BAZAR",""
"209885","PAÑAL DODOT AZUL T-4 ","","1.00","13.19 €","13.19 €","","1.00","","12.49 €","12.49 €","A3","PERF/DROG/BAZAR",""
"209904","DETERG.SKIP ACTIVE ","","5.00","4.31 €","21.55 €","","5.00","","3.75 €","18.75 €","A3","PERF/DROG/BAZAR",""
"209936","JABON MICADERM MANOS ","","7.00","0.92 €","6.44 €","","7.00","","0.86 €","6.04 €","A3","PERF/DROG/BAZAR",""
"209937","JABON MICADERM MANOS ","","7.00","0.73 €","5.11 €","","7.00","","0.69 €","4.81 €","A3","PERF/DROG/BAZAR",""
"209938","PAN GOURMET MOLDE 15 ","","-2.00","1.33 €","-2.66 €","","-2.00","","1.33 €","-2.66 €","AQ","ALIM. Y BEBIDAS",""
"209940","PALITO RIKISSIMO SURIMI ","","17.00","1.66 €","28.22 €","","17.00","","1.65 €","28.07 €","A0","PROD. FRESCOS",""
"209945","ENSALADILLA RIKISSIMO ","","4.00","1.33 €","5.32 €","","4.00","","1.08 €","4.32 €","A0","PROD. FRESCOS",""
"209946","ENSALADA RIKISSIMO ","","9.00","0.97 €","8.73 €","","9.00","","0.95 €","8.53 €","A0","PROD. FRESCOS",""
"209947","ENSALADA RIKISSIMO ","","4.00","1.40 €","5.60 €","","4.00","","1.40 €","5.59 €","A0","PROD. FRESCOS",""
"209951","ENSALADILLA RIKISSIMO ","","3.00","1.36 €","4.08 €","","3.00","","1.36 €","4.08 €","A0","PROD. FRESCOS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","63","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"209990","PILA DURACELL PLUS AA ","","1.00","1.92 €","1.92 €","","1.00","","1.95 €","1.95 €","A3","PERF/DROG/BAZAR",""
"210087","CAÑITA PAPEL FLEX.UNIC ","","4.00","2.07 €","8.28 €","","4.00","","2.07 €","8.28 €","A3","PERF/DROG/BAZAR",""
"210092","NAPOLITANA MIXT.120G","","425.00","0.63 €","268.35 €","","425.00","","0.76 €","323.04 €","A0","PROD. FRESCOS",""
"210122","COUSCOUS BRILLANTE 2U ","","7.00","1.22 €","8.54 €","","7.00","","1.22 €","8.54 €","AQ","ALIM. Y BEBIDAS",""
"210172","TORTILLA GOURMET PATATA ","","7.00","2.08 €","14.56 €","","7.00","","2.19 €","15.35 €","A0","PROD. FRESCOS",""
"210181","TEXICOS F.RAVICH ","","9.00","0.97 €","8.71 €","","9.00","","0.97 €","8.71 €","AQ","ALIM. Y BEBIDAS",""
"210209","HARINA GOURMET FINA ","","2.00","1.30 €","2.60 €","","2.00","","1.25 €","2.49 €","AQ","ALIM. Y BEBIDAS",""
"210326","CROISANT B.EASO 9U 270G","","-2.00","1.70 €","-3.40 €","","-2.00","","1.70 €","-3.40 €","AQ","ALIM. Y BEBIDAS",""
"210328","DONETTES RAYADOS 8U","","5.00","2.16 €","10.79 €","","5.00","","2.16 €","10.79 €","AQ","ALIM. Y BEBIDAS",""
"210329","DONETTES CLAS.8U","","3.00","2.07 €","6.22 €","","3.00","","2.07 €","6.22 €","AQ","ALIM. Y BEBIDAS",""
"210395","FOSFORO ENERGY COCINA ","","32.00","0.53 €","16.96 €","","32.00","","0.53 €","16.96 €","A3","PERF/DROG/BAZAR",""
"210396","FOSFORO ENERGY ","","21.00","1.86 €","39.06 €","","21.00","","1.86 €","39.06 €","A3","PERF/DROG/BAZAR",""
