"SUMA EXPRESS FUENLABRADA","","","","","","","","","","","","","","",""
"Calle Almeania 4 LOCAL","","","","","","","","","","","","","","",""
"CP:","28943","","","","","","","","","","","","","",""
"Telf:","932924824","","","","","","","","","","","","","",""
"Web:","","","","","","","","","","","","","","",""
"Email:","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"030110","","AGUA FONT VELLA PET ","","-154.00","0.49 €","-75.46 €","-115.50 €","559.00","419.50 €","-27.55%","","Dif. Inventario","","Merma",""
"030111","","AGUA FONT VELLA ","","-51.00","0.34 €","-17.34 €","-35.70 €","616.00","421.15 €","-8.28%","","Dif. Inventario","","Merma",""
"030175","","CERVEZA MAHOU ","","-351.00","0.69 €","-242.19 €","-403.65 €","933.00","1,043.75 €","-37.62%","","Dif. Inventario","","Merma",""
"030176","","CERVEZA MAHOU CLAS.1L ","","-184.00","1.26 €","-231.84 €","-344.08 €","593.00","1,054.83 €","-31.03%","","Dif. Inventario","","Merma",""
"030202","","CERVEZA CRUZCAMPO 1L ","","-1.00","1.33 €","-1.33 €","-1.84 €","27.00","49.95 €","-3.70%","","Dif. Inventario","","Merma",""
"030211","","CERVEZA MAHOU 5* 25CL ","","1.00","2.74 €","2.74 €","4.48 €","10.00","44.80 €","10.00%","","Dif. Inventario","","Merma",""
"030212","","CERVEZA MAHOU 5* LATA ","","-387.00","0.50 €","-193.50 €","-344.43 €","923.00","791.75 €","-41.93%","","Dif. Inventario","","Merma",""
"030213","","CERVEZA MAHOU ","","-4.00","2.76 €","-11.04 €","-15.00 €","32.00","118.10 €","-12.50%","","Dif. Inventario","","Merma",""
"030214","","CERVEZA MAHOU ","","-2,309.00","0.48 €","-1.108,32","-1,731.75 €","6,902.00","5,106.98 €","-33.45%","","Merma fresco","","Consumo propio",""
"","","","","","","€","","","","","","","","",""
"030215","","CERVEZA MAHOU ","","-4.00","2.42 €","-9.68 €","-13.20 €","48.00","141.97 €","-8.33%","","Dif. Inventario","","Merma",""
"030225","","CERVEZA GOURMET ","","3.00","0.83 €","2.49 €","3.45 €","215.00","243.87 €","1.40%","","Dif. Inventario","","Merma",""
"030260","","CERVEZA DESPERADOS ","","1.00","0.88 €","0.88 €","1.54 €","49.00","73.23 €","2.04%","","Dif. Inventario","","Merma",""
"030262","","CERVEZA E.GALICIA 25CL ","","-4.00","2.76 €","-11.04 €","-16.00 €","6.00","24.30 €","-66.67%","","Dif. Inventario","","Merma",""
"030266","","CERVEZA HEINEKEN LATA ","","-1.00","0.96 €","-0.96 €","-1.21 €","18.00","23.35 €","-5.56%","","Caducidad","","Merma",""
"030268","","CERVEZA BUDWEISER ","","-40.00","0.63 €","-25.20 €","-42.00 €","134.00","137.22 €","-29.85%","","Dif. Inventario","","Merma",""
"030272","","CERVEZA TOP BEER LATA ","","1.00","0.39 €","0.39 €","0.55 €","491.00","270.05 €","0.20%","","Merma fresco","","Merma",""
"030273","","CERVEZA SHANDY ","","2.00","1.96 €","3.92 €","6.10 €","4.00","12.20 €","50.00%","","Caducidad","","Merma",""
"030279","","CERVEZA CORONA ","","-24.00","0.97 €","-23.28 €","-35.76 €","80.00","117.50 €","-30.00%","","Dif. Inventario","","Merma",""
"030289","","CERVEZA HEINEKEN LATA ","","-48.00","0.50 €","-24.00 €","-43.20 €","307.00","259.93 €","-15.64%","","Dif. Inventario","","Merma",""
"030291","","CERVEZA S.MIGUEL 25CL ","","2.00","2.23 €","4.46 €","6.96 €","1.00","3.49 €","200.00%","","Caducidad","","Merma",""
"030292","","CERVEZA S.MIGUEL LATA ","","2.00","0.39 €","0.78 €","1.44 €","158.00","99.66 €","1.27%","","Merma fresco","","Consumo propio",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","7","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"030299","","CERVEZA CRUZCAMPO ","","29.00","0.46 €","13.34 €","20.88 €","7.00","5.60 €","414.29%","","Merma fresco","","Merma",""
"030308","","PEPSI ZERO LATA 33CL","","-136.00","0.42 €","-57.12 €","-102.00 €","466.00","323.19 €","-29.18%","","Merma fresco","","Consumo propio",""
"030309","","PEPSI LATA 33CL","","-84.00","0.42 €","-35.28 €","-63.00 €","201.00","144.67 €","-41.79%","","Rotura","","Merma",""
"030327","","COCACOLA S/CAF.LATA ","","-81.00","0.58 €","-46.98 €","-74.52 €","228.00","197.65 €","-35.53%","","Dif. Inventario","","Merma",""
"030329","","COCACOLA PET 50CL","","-82.00","1.06 €","-86.92 €","-122.18 €","286.00","421.26 €","-28.67%","","Dif. Inventario","","Merma",""
"030332","","COCACOLA LIGHT LATA ","","-101.00","0.58 €","-58.58 €","-92.92 €","351.00","317.14 €","-28.77%","","Dif. Inventario","","Merma",""
"030341","","SPRITE LATA 33CL","","-46.00","0.45 €","-20.70 €","-29.90 €","141.00","93.45 €","-32.62%","","Dif. Inventario","","Merma",""
"030343","","TONICA SCHWEPPES ZERO ","","15.00","0.66 €","9.90 €","14.25 €","28.00","25.50 €","53.57%","","Merma fresco","","Consumo propio",""
"030356","","TONICA GOURMET 1,5L","","4.00","0.67 €","2.68 €","3.80 €","27.00","25.47 €","14.81%","","Merma fresco","","Merma",""
"030370","","NESTEA LIMON LATA 33CL","","-143.00","0.55 €","-78.65 €","-141.57 €","399.00","392.63 €","-35.84%","","Dif. Inventario","","Merma",""
"030418","","FANTA LIMON LATA 33CL","","-34.00","0.50 €","-17.00 €","-27.20 €","351.00","255.00 €","-9.69%","","Dif. Inventario","","Merma",""
"030419","","FANTA NARAN.LATA 33CL","","-228.00","0.52 €","-118.56 €","-182.40 €","550.00","396.90 €","-41.45%","","Dif. Inventario","","Merma",""
"030428","","FANTA SANDIA LATA 33 CL","","8.00","0.52 €","4.16 €","6.40 €","16.00","9.77 €","50.00%","","Caducidad","","Merma",""
"030437","","COCACOLA ZERO LATA ","","-481.00","0.58 €","-278.98 €","-442.52 €","1,093.00","980.85 €","-44.01%","","Merma fresco","","Consumo propio",""
"030446","","TONICA SCHWEPPES LATA ","","4.00","0.66 €","2.64 €","3.80 €","38.00","31.90 €","10.53%","","Merma fresco","","Merma",""
"030458","","COCACOLA LATA 33CL","","-728.00","0.60 €","-436.80 €","-669.76 €","1,890.00","1,696.19 €","-38.52%","","Rotura","","Merma",""
"030469","","GASEOSA LA CASERA PET ","","-18.00","0.78 €","-14.04 €","-21.24 €","71.00","83.06 €","-25.35%","","Dif. Inventario","","Merma",""
"218617","","RED BULL BAYA JUNIO LATA ","","-76.00","0.99 €","-75.24 €","-120.84 €","138.00","219.42 €","-55.07%","","Dif. Inventario","","Merma",""
"030506","","AQUARIUS LATA 33CL","","-107.00","0.66 €","-70.62 €","-101.65 €","385.00","354.83 €","-27.79%","","Rotura","","Merma",""
"030508","","REFRESCO SEVEN UP LATA ","","-23.00","0.39 €","-8.97 €","-13.57 €","143.00","92.83 €","-16.08%","","Dif. Inventario","","Merma",""
"030522","","REFRESCO GOURMET ","","-5.00","0.62 €","-3.10 €","-5.00 €","123.00","117.04 €","-4.07%","","Dif. Inventario","","Merma",""
"030577","","AQUARIUS NARAN.LATA ","","-94.00","0.66 €","-62.04 €","-89.30 €","224.00","205.42 €","-41.96%","","Merma fresco","","Consumo propio",""
"030601","","RED BULL SUGARFREE ","","5.00","1.02 €","5.10 €","7.95 €","61.00","96.65 €","8.20%","","Dif. Inventario","","Merma",""
"030608","","POWERADE B.ORANGE ","","-23.00","1.01 €","-23.23 €","-34.50 €","100.00","145.20 €","-23.00%","","Dif. Inventario","","Merma",""
"030611","","POWERADE ICE STORM ","","-12.00","1.01 €","-12.12 €","-18.00 €","106.00","153.34 €","-11.32%","","Dif. Inventario","","Merma",""
"030660","","CERVEZA S.MIGUEL 0.0 ","","-12.00","0.45 €","-5.40 €","-8.04 €","249.00","165.81 €","-4.82%","","Dif. Inventario","","Merma",""
"","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","8","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"030668","","CERVEZA TOP BEER 0,0 ","","-47.00","0.27 €","-12.69 €","-21.15 €","200.00","83.65 €","-23.50%","","Rotura","","Merma",""
"030746","","LIMONADA D.SIMON LIGHT ","","-67.00","0.84 €","-56.28 €","-79.73 €","127.00","152.89 €","-52.76%","","Dif. Inventario","","Merma",""
"030840","","AGUA SOLAN DE CABRAS ","","-378.00","0.50 €","-189.00 €","-302.40 €","519.00","429.82 €","-72.83%","","Dif. Inventario","","Merma",""
"031103","","GASEOSA GOURMET 50CL","","-13.00","0.21 €","-2.73 €","-5.20 €","175.00","70.00 €","-7.43%","","Dif. Inventario","","Merma",""
"031805","","BEBIDA ALPRO SOJA 1L","","1.00","1.48 €","1.48 €","2.29 €","5.00","11.45 €","20.00%","","Caducidad","","Merma",""
"032086","","CALDO AVECREM POLLO ","","2.00","0.89 €","1.78 €","2.73 €","23.00","30.20 €","8.70%","","Caducidad","","Merma",""
"032110","","SOPA G.BLANCA POLLO ","","-1.00","0.64 €","-0.64 €","-0.89 €","4.00","3.56 €","-25.00%","","Dif. Inventario","","Merma",""
"032201","","CREMA KNORR ","","-1.00","1.77 €","-1.77 €","-2.25 €","","","","","Dif. Inventario","","Merma",""
"032419","","GAZPACHO ALVALLE 1L","","-18.00","2.79 €","-50.22 €","-73.62 €","6.00","21.30 €","-300.00%","","Dif. Inventario","","Merma",""
"032837","","CEBOLLA TIERNA FUENTES ","","-11.00","1.10 €","-12.10 €","-27.50 €","16.00","31.79 €","-68.75%","","Dif. Inventario","","Merma",""
"033029","","ARROZ BRILLANTE ","","-8.00","1.07 €","-8.56 €","-11.60 €","22.00","31.81 €","-36.36%","","Dif. Inventario","","Merma",""
"033201","","ALUBIA GOURMET ","","3.00","1.22 €","3.66 €","4.98 €","3.00","4.98 €","100.00%","","Merma fresco","","Merma",""
"033236","","BEB.ENERG.MONSTER ","","-191.00","1.22 €","-233.02 €","-360.99 €","308.00","581.96 €","-62.01%","","Dif. Inventario","","Merma",""
"221059","","SOPA KNORR CEBO.46G","","7.00","0.95 €","6.65 €","6.72 €","14.00","13.44 €","50.00%","","Caducidad","","Merma",""
"034233","","PASTA+RUCULA FLORETTE ","","-8.00","2.60 €","-20.80 €","-30.72 €","7.00","23.45 €","-114.29%","","Dif. Inventario","","Merma",""
"034308","","PATATA LAY'S HORNO SAL ","","1.00","1.53 €","1.53 €","2.69 €","","","","","Caducidad","","Merma",""
"034392","","PATATA GOURMET ","","5.00","0.82 €","4.10 €","8.95 €","23.00","34.37 €","21.74%","","Merma fresco","","Merma",""
"034413","","PURE MOUSLINE PATATA ","","4.00","1.06 €","4.24 €","6.20 €","24.00","37.20 €","16.67%","","Merma fresco","","Merma",""
"219417","","SNACK BOCABITS 75G","","3.00","0.99 €","2.97 €","5.97 €","30.00","59.21 €","10.00%","","Caducidad","","Merma",""
"034541","","PAN GOURMET RALL.500G","","1.00","0.71 €","0.71 €","1.10 €","79.00","78.40 €","1.27%","","Caducidad","","Merma",""
"034630","","CEREAL SPECIAL K ","","7.00","3.15 €","22.05 €","30.03 €","3.00","8.49 €","233.33%","","Caducidad","","Merma",""
"035350","","PASTA ORIEN.MAGGI ","","1.00","0.75 €","0.75 €","1.30 €","40.00","40.20 €","2.50%","","Caducidad","","Merma",""
"035573","","PIMIENTO ROJO/VERDE ","","-1.00","1.99 €","-1.99 €","-2.81 €","3.00","8.43 €","-33.33%","","Dif. Inventario","","Merma",""
"035589","","BEB.ENERG.MONSTER ","","-48.00","1.22 €","-58.56 €","-88.80 €","169.00","312.57 €","-28.40%","","Dif. Inventario","","Merma",""
"035611","","CAFE D.GUSTO RISTRETTO ","","2.00","4.10 €","8.20 €","10.60 €","","","","","Caducidad","","Merma",""
"036743","","LIMON SOLIMON ","","1.00","0.75 €","0.75 €","1.28 €","20.00","25.60 €","5.00%","","Caducidad","","Merma",""
"","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","9","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"037114","","COCACOLA ZERO PET 50CL","","-107.00","1.06 €","-113.42 €","-159.43 €","230.00","344.90 €","-46.52%","","Dif. Inventario","","Merma",""
"037259","","Y.GERVAIS GRIEGO FRESA ","","-4.00","0.86 €","-3.44 €","-5.56 €","","","","","Dif. Inventario","","Merma",""
"037321","","CAFE KAIKU LATTE ","","-2.00","1.31 €","-2.62 €","-3.70 €","255.00","457.16 €","-0.78%","","Merma fresco","","Merma",""
"037475","","Y.GERVAIS BIFIDUS 0% ","","1.00","1.16 €","1.16 €","1.35 €","23.00","31.05 €","4.35%","","Caducidad","","Merma",""
"037609","","ZUMO D.SIMON ","","-12.00","1.07 €","-12.84 €","-18.60 €","26.00","43.11 €","-46.15%","","Dif. Inventario","","Merma",""
"037614","","ZUMO D.SIMON ","","-40.00","1.07 €","-42.80 €","-70.80 €","15.00","26.43 €","-266.67%","","Dif. Inventario","","Merma",""
"078568","","MORTADELA ELPOZO ","","-22.00","1.40 €","-30.80 €","-37.40 €","10.00","16.60 €","-220.00%","","Merma fresco","","Consumo propio",""
"078570","","MORTADELA ELPOZO ","","-13.00","1.12 €","-14.59 €","-19.50 €","8.00","12.00 €","-162.50%","","Dif. Inventario","","Merma",""
"038240","","FRESON OCASION ","","-1.00","2.00 €","-2.00 €","-2.89 €","","","","","Dif. Inventario","","Merma",""
"038931","","CARAMELO ROYAL ","","2.00","2.19 €","4.38 €","6.50 €","2.00","5.53 €","100.00%","","Merma fresco","","Merma",""
"039053","","CHOCO.MILKA BCO.100G","","-10.00","1.39 €","-13.90 €","-21.00 €","3.00","4.77 €","-333.33%","","Dif. Inventario","","Merma",""
"039851","","SNACK KINDER SORPRESA ","","4.00","2.60 €","10.40 €","13.96 €","20.00","69.78 €","20.00%","","Caducidad","","Merma",""
"040329","","CERVEZA SKOL 1L 4.6º","","2.00","0.89 €","1.78 €","2.50 €","105.00","134.45 €","1.90%","","Dif. Inventario","","Merma",""
"040330","","CERVEZA SKOL LATA 33CL ","","-10.00","0.29 €","-2.90 €","-4.50 €","1,697.00","763.65 €","-0.59%","","Dif. Inventario","","Merma",""
"040754","","VINO PROTOS CZA.75CL ","","5.00","13.69 €","68.45 €","101.45 €","2.00","37.28 €","250.00%","","Dif. Inventario","","Merma",""
"040874","","GUANTES MICAL ROSA M/G","","-1.00","0.48 €","-0.48 €","-1.05 €","13.00","13.57 €","-7.69%","","Dif. Inventario","","Merma",""
"041850","","ISOTONICA UPGRADE ","","-1.00","0.51 €","-0.51 €","-0.90 €","","","","","Dif. Inventario","","Merma",""
"041928","","GALL.GOURMET MARIA ","","-10.00","1.20 €","-12.00 €","-15.90 €","37.00","59.31 €","-27.03%","","Dif. Inventario","","Merma",""
"042585","","TINTO VERANO D.SIMON ","","-42.00","1.08 €","-45.36 €","-65.10 €","51.00","79.05 €","-82.35%","","Dif. Inventario","","Merma",""
"043232","","NATILLA ROYAL ","","10.00","1.26 €","12.60 €","16.50 €","2.00","3.30 €","500.00%","","Merma fresco","","Merma",""
"043330","","GELATINA ROYAL LIMON ","","-4.00","2.19 €","-8.76 €","-11.80 €","","","","","Dif. Inventario","","Merma",""
"043402","","PAN DULCESOL MAXI ","","-30.00","1.04 €","-31.29 €","-45.00 €","56.00","84.00 €","-53.57%","","Caducidad","","Merma",""
"044248","","LOMO NAVIDUL CAÑA ","","-44.00","0.85 €","-37.40 €","-44.00 €","66.00","72.30 €","-66.67%","","Dif. Inventario","","Merma",""
"044305","","ACEITE GOURMET ","","-8.00","1.50 €","-12.00 €","-14.32 €","216.00","374.52 €","-3.70%","","Dif. Inventario","","Merma",""
"045127","","COCACOLA ZERO ZERO ","","-50.00","1.32 €","-66.00 €","-110.00 €","145.00","302.16 €","-34.48%","","Dif. Inventario","","Merma",""
"045222","","WHISKY J.WALKER RED ","","-9.00","11.59 €","-104.31 €","-143.91 €","9.00","136.61 €","-100.00%","","Dif. Inventario","","Merma",""
"","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","10","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"045403","","HARINA GOURMET USO ","","-3.00","0.65 €","-1.95 €","-2.40 €","108.00","86.30 €","-2.78%","","Dif. Inventario","","Merma",""
"045800","","CHOCO.MILKA C/LECHE ","","-24.00","1.59 €","-38.16 €","-49.20 €","40.00","63.60 €","-60.00%","","Dif. Inventario","","Merma",""
"218700","","SUAVIZ.MICAL AZUL ","","-6.00","1.29 €","-7.74 €","-12.24 €","141.00","266.93 €","-4.26%","","Dif. Inventario","","Merma",""
"218697","","SUAVIZ.MICAL LAVANDA ","","-7.00","1.32 €","-9.24 €","-14.28 €","8.00","16.32 €","-87.50%","","Dif. Inventario","","Merma",""
"218695","","SUAVIZ.MICAL TALCO ","","-7.00","1.29 €","-9.03 €","-14.28 €","20.00","40.80 €","-35.00%","","Dif. Inventario","","Merma",""
"046046","","VINAGRE PRIMA ","","-1.00","2.55 €","-2.55 €","-4.00 €","1.00","4.00 €","-100.00%","","Dif. Inventario","","Merma",""
"046235","","CALDO G.BLANCA ","","-13.00","1.75 €","-22.75 €","-29.77 €","108.00","241.92 €","-12.04%","","Dif. Inventario","","Merma",""
"046475","","RON CACIQUE AÑEJO 70CL ","","-4.00","10.29 €","-41.16 €","-55.96 €","3.00","41.97 €","-133.33%","","Dif. Inventario","","Merma",""
"046873","","PIPA GOURMET GIRASOL ","","5.00","0.56 €","2.80 €","5.60 €","45.00","50.40 €","11.11%","","Merma fresco","","Merma",""
"046874","","CACAHUETE GOURMET ","","9.00","0.83 €","7.47 €","9.90 €","21.00","23.10 €","42.86%","","Caducidad","","Merma",""
"046875","","CACAHUETE GOURMET ","","12.00","0.78 €","9.36 €","11.88 €","9.00","8.91 €","133.33%","","Merma fresco","","Merma",""
"046949","","ALUBIA LUENGO LARGA 1K","","2.00","3.28 €","6.56 €","7.90 €","10.00","39.50 €","20.00%","","Merma fresco","","Merma",""
"047540","","DEO.AXE APOLO SP.150ML","","-1.00","2.09 €","-2.09 €","-3.45 €","","","","","Dif. Inventario","","Merma",""
"047578","","REFRESCO TRINA LIMON ","","-6.00","0.99 €","-5.94 €","-10.02 €","34.00","52.72 €","-17.65%","","Dif. Inventario","","Merma",""
"047588","","REFRESCO TRINA ","","-18.00","0.99 €","-17.82 €","-30.42 €","116.00","187.06 €","-15.52%","","Dif. Inventario","","Merma",""
"047594","","MELON BOLLO E/K","","-1.95","2.25 €","-4.39 €","-3.90 €","1.95","2.15 €","-99.80%","","Dif. Inventario","","Merma",""
"047833","","BECHAMEL RENY PICOT ","","1.00","1.81 €","1.81 €","2.75 €","16.00","44.00 €","6.25%","","Caducidad","","Merma",""
"047909","","CAFE KAIKU LATTE LIGHT ","","-15.00","1.31 €","-19.65 €","-27.75 €","2.00","3.64 €","-750.00%","","Dif. Inventario","","Merma",""
"048056","","FRITOS F.RAVICH 130G","","2.00","0.96 €","1.92 €","3.00 €","22.00","33.00 €","9.09%","","Merma fresco","","Merma",""
"048150","","MINITOSTA ORTIZ ","","1.00","1.51 €","1.51 €","2.15 €","11.00","23.65 €","9.09%","","Caducidad","","Merma",""
"048173","","PIZZA DR.OETKER ","","9.00","2.65 €","23.85 €","34.65 €","5.00","18.75 €","180.00%","","Caducidad","","Merma",""
"048175","","DULCESOL GAMA ","","-190.00","0.78 €","-148.01 €","-190.00 €","347.00","347.00 €","-54.76%","","Caducidad","","Merma",""
"048310","","REFRESCO TE GOURMET ","","-13.00","0.63 €","-8.19 €","-13.65 €","139.00","145.31 €","-9.35%","","Dif. Inventario","","Merma",""
"048314","","REFRESCO TE GOURMET ","","-14.00","0.63 €","-8.82 €","-14.70 €","102.00","106.72 €","-13.73%","","Dif. Inventario","","Merma",""
"048381","","COMPRESA SECRETISIMA ","","-19.00","1.32 €","-25.08 €","-35.53 €","10.00","18.70 €","-190.00%","","Dif. Inventario","","Merma",""
"048546","","NATA ASTURIANA ","","-14.00","2.09 €","-29.26 €","-43.40 €","48.00","144.83 €","-29.17%","","Dif. Inventario","","Merma",""
"","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","11","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"049127","","LECHE PRIMER PRECIO ","","6.00","0.75 €","4.50 €","5.88 €","21.00","20.58 €","28.57%","","Merma fresco","","Merma",""
"049132","","NATA ASTURIANA MONTAR ","","16.00","2.09 €","33.44 €","44.64 €","51.00","142.29 €","31.37%","","Caducidad","","Merma",""
"049381","","MOZZARELLA L.MAGGIORE ","","3.00","1.00 €","3.00 €","4.08 €","3.00","4.08 €","100.00%","","Caducidad","","Merma",""
"049603","","FINGER COCINERA POLLO ","","-4.00","3.40 €","-13.60 €","-19.96 €","5.00","24.95 €","-80.00%","","Dif. Inventario","","Merma",""
"049610","","Y.DANONE NAT.120G P-8","","-1.00","1.64 €","-1.64 €","-1.99 €","2.00","3.98 €","-50.00%","","Dif. Inventario","","Merma",""
"049655","","ACTIVIA C/FRESA P-4","","-5.00","2.43 €","-12.15 €","-14.95 €","12.00","35.38 €","-41.67%","","Dif. Inventario","","Merma",""
"049659","","ACTIMEL NAT.P-6","","-2.00","3.19 €","-6.37 €","-7.58 €","37.00","140.23 €","-5.41%","","Dif. Inventario","","Merma",""
"051223","","Y.DANONE BEBEDINO ","","-3.00","2.02 €","-6.06 €","-7.47 €","","","","","Dif. Inventario","","Merma",""
"051534","","CAFE MARCILLA ","","1.00","4.00 €","4.00 €","4.85 €","31.00","123.67 €","3.23%","","Merma fresco","","Merma",""
"051707","","LECHE ASTURIANA ","","15.00","1.47 €","22.05 €","26.25 €","41.00","71.65 €","36.59%","","Merma fresco","","Merma",""
"052171","","MINI CHIPS AHOY 40G","","7.00","0.79 €","5.50 €","6.93 €","40.00","37.08 €","17.50%","","Merma fresco","","Merma",""
"052798","","SCHWEPPES LIMON PET 1L","","-11.00","1.06 €","-11.66 €","-20.90 €","34.00","64.60 €","-32.35%","","Dif. Inventario","","Merma",""
"052883","","BEBIDA ALOE VERA ","","-40.00","0.92 €","-36.80 €","-74.00 €","30.00","55.50 €","-133.33%","","Dif. Inventario","","Merma",""
"053359","","NOODLES YATEKOMO ","","-13.00","1.24 €","-16.12 €","-21.45 €","38.00","62.52 €","-34.21%","","Dif. Inventario","","Merma",""
"053386","","DONUTS BOMBON HOGAR ","","-1.00","2.26 €","-2.26 €","-2.95 €","73.00","215.35 €","-1.37%","","Dif. Inventario","","Merma",""
"053576","","GELATINA REINA FRESA ","","-12.00","0.75 €","-9.00 €","-14.28 €","11.00","13.09 €","-109.09%","","Dif. Inventario","","Merma",""
"053577","","GELATINA REINA LIMON ","","-26.00","0.77 €","-20.02 €","-30.68 €","13.00","15.47 €","-200.00%","","Dif. Inventario","","Merma",""
"054566","","ENSALADA FLORETTE ","","3.00","1.20 €","3.60 €","4.17 €","3.00","4.17 €","100.00%","","Caducidad","","Merma",""
"054584","","ENSALADA FLORETTE ","","-44.00","2.45 €","-107.80 €","-158.40 €","16.00","57.60 €","-275.00%","","Merma fresco","","Consumo propio",""
"054587","","ENSALADA FLORETTE NEW ","","-4.00","2.45 €","-9.80 €","-14.40 €","","","","","Dif. Inventario","","Merma",""
"054621","","CHORIZO REVILLA ","","-70.00","0.72 €","-50.40 €","-70.00 €","99.00","107.70 €","-70.71%","","Dif. Inventario","","Merma",""
"055037","","SALCH.O.MAYER ","","-83.00","1.09 €","-90.47 €","-120.35 €","99.00","147.47 €","-83.84%","","Dif. Inventario","","Merma",""
"220581","","CHICLE ORBIT ","","-18.00","1.86 €","-33.48 €","-61.74 €","13.00","48.75 €","-138.46%","","Dif. Inventario","","Merma",""
"055848","","CHICLE ORBIT ","","-9.00","1.50 €","-13.50 €","-33.75 €","","","","","Dif. Inventario","","Merma",""
"055850","","CHICLE ORBIT FRESA ","","-6.00","2.59 €","-15.54 €","-22.50 €","4.00","15.00 €","-150.00%","","Dif. Inventario","","Merma",""
"056033","","GALL.CUETARA MINI ","","-4.00","0.84 €","-3.36 €","-4.80 €","25.00","30.00 €","-16.00%","","Dif. Inventario","","Merma",""
"","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","12","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"220684","","PAN GOURMET MOLDE ","","11.00","1.09 €","11.99 €","14.63 €","203.00","270.54 €","5.42%","","Caducidad","","Merma",""
"056374","","PAPILLA NESTLE ","","-4.00","2.85 €","-11.40 €","-13.80 €","1.00","3.45 €","-400.00%","","Dif. Inventario","","Merma",""
"056400","","PAN GOURMET MOLDE ","","24.00","1.26 €","30.24 €","34.08 €","222.00","325.77 €","10.81%","","Merma fresco","","Merma",""
"056401","","PAN GOURMET HOT DOG ","","43.00","0.88 €","37.84 €","46.87 €","58.00","80.38 €","74.14%","","Merma fresco","","Merma",""
"056402","","PAN GOURMET MAXI ","","15.00","0.67 €","10.05 €","16.35 €","104.00","109.64 €","14.42%","","Merma fresco","","Merma",""
"056530","","CHICHARRILLO ORBE ","","-1.00","1.01 €","-1.01 €","-1.66 €","","","","","Dif. Inventario","","Merma",""
